cpd	dose	replicate_correlation_cellpainting	signature_strength_cellpainting	MAS	replicate_correlation_l1000	signature_strength_l1000	TAS	Metadata_broad_sample	broad_id	moa	median_replicate_score_cellpainting	median_replicate_score_l1000	pass_cellpainting_thresh	pass_l1000_thresh	pass_both	cell_painting_num_reproducible	l1000_num_reproducible	total_reproducible
tetrindole	3.33 uM	0.3537548334220628	465.8	0.45355992548117935	0.2003574885312291	172.5	0.18798704098517258	BRD-A52660433-066-02-1	BRD-A52660433	Monoamine oxidase inhibitor	0.3537548334220628	0.20035748853122917	TRUE	TRUE	TRUE	5	1	6
tg-100801	3.33 uM	0.1843075947771021	317.6	0.2703308466826794	0.1500862712302687	114	0.13226760273159338	BRD-K12735121-001-01-4	BRD-K12735121	SRC inhibitor|VEGFR inhibitor	0.18430759477710218	0.15008627123026874	TRUE	FALSE	FALSE	4	1	5
thalidomide	3.33 uM	0.006365313308489	307.6	0.04944094919994742	0.0908813050340793	494	0.21425517698735927	BRD-A93255169-001-28-3	BRD-A93255169	TNF production inhibitor	0.006365313308489077	0.0908813050340793	FALSE	FALSE	FALSE	0	0	0
theobromine	3.33 uM	0.068417311122941707	431	0.19186925002746588	0.0013827087945981	225.66666666666666	0.017861981785351908	BRD-K34888156-213-01-4	BRD-K34888156	Phosphodiesterase inhibitor	0.068417311122941707	0.0013827087945981374	FALSE	FALSE	FALSE	3	1	4
theophylline	3.33 uM	0.0990316343971531	310.8	0.19602489067995008	-0.0100400901323791	165.66666666666666	0	BRD-K97799481-001-16-0	BRD-K97799481	Adenosine receptor antagonist	0.09903163439715318	-0.010040090132379177	TRUE	FALSE	FALSE	3	0	3
thiocolchicoside	3.33 uM	0.0262626322769854	371.4	0.11035037620090324	-0.0121063674701614	241.66666666666666	0	BRD-K26619122-001-02-1	BRD-K26619122	GABA receptor antagonist	0.02626263227698544	-0.012106367470161425	FALSE	FALSE	FALSE	1	0	1
thioctic-acid	3.33 uM	0.0794516984691828	336	0.18255972526941347	0.2147615312084235	251	0.23477166458527615	BRD-A16347691-001-13-1	BRD-A16347691	Reducing agent|Aldehyde dehydrogenase activator|Protein kinase activator|Reverse transcriptase inhibitor	0.07945169846918285	0.21476153120842353	FALSE	TRUE	FALSE	3	1	4
thioguanine	3.33 uM	0.5079763605966358	658.6	0.6462735117936699	0.3248987617443909	337	0.3345950803575085	BRD-K49350383-001-13-7	BRD-K49350383	Purine antagonist	0.5079763605966358	0.3248987617443909	TRUE	TRUE	TRUE	5	2	7
thiomersal	3.33 uM	0.3715768163860012	606.6	0.5304680721355823	0.4566219897372531	346.3333333333333	0.40212042242325724	BRD-K61443650-236-13-1	BRD-K61443650	Other antibiotic	0.37157681638600126	0.4566219897372531	TRUE	TRUE	TRUE	6	2	8
thioridazine	3.33 uM	0.0900984313560667	332.6	0.19342093543216932	0.1007615388972844	243.66666666666666	0.15844408453984546	BRD-A84481105-003-20-6	BRD-A84481105	Dopamine receptor antagonist	0.09009843135606677	0.1007615388972844	TRUE	FALSE	FALSE	2	1	3
thiothixene	3.33 uM	0.4046645908636648	452.4	0.47807126661560423	0.2076714964196604	278	0.2429637134593153	BRD-K97309399-001-09-4	BRD-K97309399	Dopamine receptor antagonist	0.4046645908636648	0.20767149641966048	TRUE	TRUE	TRUE	4	2	6
tiagabine	3.33 uM	0.0660155440051556	294.6	0.15582000589494974	-0.0577739010461967	221.33333333333334	0	BRD-K60160658-003-11-2	BRD-K60160658	GABA uptake inhibitor	0.06601554400515565	-0.05777390104619675	FALSE	FALSE	FALSE	3	0	3
tiapride	3.33 uM	0.0533116880084433	299.2	0.14111583616354906	0.0103736096340895	217.66666666666666	0.048049789173577405	BRD-K57432881-003-21-8	BRD-K57432881	Dopamine receptor antagonist	0.05331168800844331	0.01037360963408956	FALSE	FALSE	FALSE	0	0	0
tic10	3.33 uM	0.0469854039993648	293.2	0.13114363213840818	0.0246687351089953	270.6666666666667	0.08262688886576022	BRD-K19939891-001-05-4	BRD-K19939891	AKT inhibitor|TRAIL modulator	0.046985403999364884	0.024668735108995345	FALSE	FALSE	FALSE	0	1	1
ticagrelor	3.33 uM	0.0570855398955794	374.8	0.16343557280471852	-0.0071261792210272	201.66666666666666	0	BRD-K44974079-001-01-3	BRD-K44974079	Purinergic receptor antagonist	0.05708553989557941	-0.007126179221027293	FALSE	FALSE	FALSE	2	0	2
ticlopidine	3.33 uM	0.0669819365444067	278	0.15247020690675472	-0.0138110598816396	288	0	BRD-K00603606-003-24-0	BRD-K00603606	Purinergic receptor antagonist	0.06698193654440676	-0.013811059881639677	FALSE	FALSE	FALSE	1	0	1
tiludronate	3.33 uM	0.0142100507159068	300.2	0.0729771501949809	0.0117754496738246	374.6666666666667	0.06716481938469333	BRD-K10845183-304-01-6	BRD-K10845183	Bone resorption inhibitor|Osteoclast inhibitor	0.014210050715906862	0.011775449673824628	FALSE	FALSE	FALSE	0	1	1
timolol	3.33 uM	0.0825325380369301	359.6	0.1924891185798188	0.0260105024696599	148.66666666666666	0.06287988598789077	BRD-K30421593-050-04-9	BRD-K30421593	Adrenergic receptor antagonist	0.08253253803693014	0.02601050246965991	TRUE	FALSE	FALSE	1	0	1
timonacic	3.33 uM	0.0516576652936946	317.8	0.14316210498082935	0.066085872461846	223.66666666666666	0.12293782327632874	BRD-A38592941-001-02-7	BRD-A38592941	Antioxidant	0.0516576652936946	0.06608587246184605	FALSE	FALSE	FALSE	1	0	1
tioconazole	3.33 uM	0.0752158695022742	415.6	0.1975496440874612	-0.0724555816407685	253	0	BRD-A33084557-001-06-6	BRD-A33084557	Sterol demethylase inhibitor	0.07521586950227428	-0.0724555816407685	FALSE	FALSE	FALSE	1	1	2
tioguanine	3.33 uM	0.7146572590060429	660.8	0.7678345743205947	0.361291197569396	290	0.3273092371177166	BRD-K75649340-001-13-1	BRD-K75649340	Purine antagonist	0.7146572590060429	0.361291197569396	TRUE	TRUE	TRUE	4	2	6
tipifarnib-P2	3.33 uM	0.4773668357196895	578.6	0.587217620024877	0.1587709446040953	244.66666666666666	0.19929825195139414	BRD-K62965247-001-04-9	BRD-K62965247	Farnesyltransferase inhibitor	0.4773668357196895	0.15877094460409538	TRUE	TRUE	TRUE	6	3	9
tipiracil	3.33 uM	0.0876269532162104	380	0.2038892817895637	0.1406943611942661	152.66666666666666	0.1481975521405621	BRD-K11973162-003-01-8	BRD-K11973162	Thymidine phosphorylase inhibitor	0.0876269532162104	0.14069436119426618	TRUE	FALSE	FALSE	5	0	5
tirasemtiv	3.33 uM	0.0205288394183081	306.4	0.0886156283351332	0.0478296918613064	138.33333333333334	0.08225130270710033	BRD-K51087630-001-01-6	BRD-K51087630	Troponin activator	0.020528839418308163	0.04782969186130641	FALSE	FALSE	FALSE	0	0	0
tirofiban	3.33 uM	0.0107023872902014	177	0.048630720786369264	0.0193496189559622	213.33333333333334	0.06496749785635121	BRD-K37872686-003-01-9	BRD-K37872686	Platelet aggregation inhibitor|Structural glycoprotein antagonist	0.010702387290201463	0.019349618955962208	FALSE	FALSE	FALSE	0	0	0
tivantinib	3.33 uM	0.7416319220674905	707.6	0.8094161426323009	0.4462617260028974	347.6666666666667	0.39829689415048025	BRD-K33379087-001-07-5	BRD-K33379087	Tyrosine kinase inhibitor	0.7416319220674905	0.4462617260028974	TRUE	TRUE	TRUE	3	3	6
tivozanib	3.33 uM	0.429012055535319	542.6	0.5390864114111206	0.2354662590085419	187.33333333333334	0.21237453697324785	BRD-K53414658-001-08-2	BRD-K53414658	VEGFR inhibitor	0.429012055535319	0.23546625900854193	TRUE	TRUE	TRUE	4	2	6
tizanidine	3.33 uM	0.0344605830928297	320.6	0.11744291220596172	0.0503611749737835	273	0.11856590570543195	BRD-K06335600-003-20-7	BRD-K06335600	Adrenergic receptor agonist	0.03446058309282972	0.05036117497378358	FALSE	FALSE	FALSE	2	0	2
tobramycin	3.33 uM	0.0488757506981609	303.4	0.13606243867524462	0.1335802857999989	169.33333333333334	0.15208030874814002	BRD-K96342952-001-01-2	BRD-K96342952	Bacterial 30S ribosomal subunit inhibitor	0.04887575069816096	0.1335802857999989	FALSE	FALSE	FALSE	0	0	0
tofacitinib	3.33 uM	0.0700282416617631	411	0.18955762721712244	0.585557489587691	537.6666666666666	0.5673772252338155	BRD-K36280065-048-01-2	BRD-K36280065	JAK inhibitor	0.07002824166176319	0.585557489587691	FALSE	TRUE	FALSE	1	3	4
tolazamide	3.33 uM	0.0828371020015504	362	0.19348641403256864	0.0681651453888624	167	0.10788721710879651	BRD-K32164935-001-30-8	BRD-K32164935	ATP channel blocker	0.08283710200155042	0.06816514538886245	TRUE	FALSE	FALSE	2	0	2
tolbutamide	3.33 uM	0.0661722449494242	312.6	0.16070010597045	-0.0518960220041196	226	0	BRD-K85119730-001-28-9	BRD-K85119730	ATP channel blocker	0.0661722449494242	-0.05189602200411966	FALSE	FALSE	FALSE	2	0	2
tolcapone	3.33 uM	0.0476936170808932	319.8	0.13799174350841228	0.0380907614313364	240	0.0966820878866368	BRD-K10852020-001-04-5	BRD-K10852020	Catechol O methyltransferase inhibitor	0.04769361708089327	0.038090761431336495	FALSE	FALSE	FALSE	1	0	1
tolfenamic-acid	3.33 uM	0.137693476981703	356.6	0.2475888569019547	-0.0448392413875703	227.66666666666666	0	BRD-K50133271-001-18-7	BRD-K50133271	Cyclooxygenase inhibitor|Prostanoid receptor antagonist|Leukotriene synthesis inhibitor|Prostanoid receptor inhibitor	0.13769347698170303	-0.04483924138757034	TRUE	FALSE	FALSE	6	0	6
tolnaftate	3.33 uM	0.1465136550010741	364	0.25803195037866616	0.1774310548946513	292	0.23016369214815383	BRD-K44273375-001-25-0	BRD-K44273375	Fungal squalene epoxidase inhibitor	0.1465136550010741	0.17743105489465136	TRUE	TRUE	TRUE	4	3	7
tolperisone	3.33 uM	0.0585010787637647	370.2	0.16443107135331544	0.0044572129505843	325.6666666666667	0.0385255563365831	BRD-A27732521-003-08-3	BRD-A27732521	Voltage-gated sodium channel blocker	0.058501078763764744	0.004457212950584365	FALSE	FALSE	FALSE	0	1	1
tolvaptan	3.33 uM	0.1161489884838465	309.2	0.21174404271307393	0.2187518584966698	169	0.19442396720691527	BRD-A82035391-001-02-7	BRD-A82035391	Vasopressin receptor antagonist	0.11614898848384655	0.21875185849666987	TRUE	TRUE	TRUE	4	2	6
topiramate	3.33 uM	0.0348951707809128	328	0.11953726854817831	0.0197788645680816	152	0.05544380723843229	BRD-K29653726-001-13-4	BRD-K29653726	Carbonic anhydrase inhibitor|Glutamate receptor antagonist|Kainate receptor antagonist	0.034895170780912886	0.01977886456808161	FALSE	FALSE	FALSE	0	1	1
torasemide	3.33 uM	0.0414485906021463	416.2	0.14675390412284606	-0.0378149694698764	181	0	BRD-K30480208-001-18-5	BRD-K30480208	Electrolyte reabsorption inhibitor|Thromboxane receptor antagonist	0.04144859060214632	-0.03781496946987649	FALSE	FALSE	FALSE	1	0	1
torcetrapib	3.33 uM	0.1581991299840286	389.2	0.2772504138810858	-0.0796194926552469	232.33333333333334	0	BRD-K64622987-001-01-4	BRD-K64622987	Cholesteryl ester transfer protein inhibitor	0.15819912998402869	-0.07961949265524698	TRUE	FALSE	FALSE	3	1	4
torcitabine	3.33 uM	0.0281704796996273	329.8	0.10769764054494263	0.0065083488409052	173.66666666666666	0.03399571801353062	BRD-K91822704-003-07-2	BRD-K91822704	DNA polymerase inhibitor	0.028170479699627337	0.006508348840905284	FALSE	FALSE	FALSE	1	0	1
tosedostat	3.33 uM	0.4415045602286419	467.2	0.5074610992130418	0.2456848931919712	267	0.25898548822413103	BRD-K92241597-001-06-0	BRD-K92241597	Peptidase inhibitor	0.4415045602286419	0.24568489319197126	TRUE	TRUE	TRUE	6	5	11
tozasertib	3.33 uM	0.7617608716971616	733.6	0.835262019395705	0.241291862212411	256	0.2513170150457594	BRD-K59369769-001-20-3	BRD-K59369769	Aurora kinase inhibitor|Bcr-Abl kinase inhibitor|FLT3 inhibitor|JAK inhibitor	0.7617608716971616	0.24129186221241108	TRUE	TRUE	TRUE	5	3	8
tracazolate	3.33 uM	0.0874554484575079	325.6	0.1885468910100847	-0.1408976646779225	269.3333333333333	0	BRD-K34154330-003-06-4	BRD-K34154330	GABA receptor modulator	0.08745544845750791	-0.14089766467792258	TRUE	FALSE	FALSE	5	0	5
tramiprosate	3.33 uM	0.0649464821093334	312.8	0.15925567977414168	0.1272619213855879	209.66666666666666	0.16517507242506466	BRD-K82234479-001-09-4	BRD-K82234479	Beta amyloid aggregation inhibitor	0.0649464821093334	0.12726192138558798	FALSE	FALSE	FALSE	0	0	0
tranilast	3.33 uM	0.0888277900753733	373.4	0.20349105694074593	-0.0476275817415369	210.66666666666666	0	BRD-K17849083-001-31-1	BRD-K17849083	Angiogenesis inhibitor	0.08882779007537336	-0.04762758174153698	TRUE	FALSE	FALSE	5	1	6
trapidil	3.33 uM	0.0424166993564777	307	0.12750328238627515	0.0387259853475143	183.66666666666666	0.08527995903640938	BRD-K95763993-001-19-3	BRD-K95763993	PDGFR tyrosine kinase receptor inhibitor	0.042416699356477724	0.03872598534751437	FALSE	FALSE	FALSE	2	0	2
travoprost	3.33 uM	0.0699651970261611	361.2	0.17762277203635626	0.009693965951384	276	0.05230411506313644	BRD-K23976833-001-01-0	BRD-K23976833	Prostanoid receptor agonist	0.06996519702616119	0.009693965951384022	FALSE	FALSE	FALSE	3	0	3
trazodone	3.33 uM	0.0550419597074728	247.4	0.1303858713405307	0.0315788079121392	168.33333333333334	0.07372478251438165	BRD-K70778732-003-26-7	BRD-K70778732	Adrenergic receptor antagonist|Serotonin receptor antagonist|Serotonin reuptake inhibitor	0.05504195970747289	0.03157880791213929	FALSE	FALSE	FALSE	0	3	3
trehalose	3.33 uM	0.04031522317801	299.8	0.12283838284747775	0.1917809279703037	363.3333333333333	0.2669229414570508	BRD-K54028654-001-02-6	BRD-K54028654	Pharmacological chaperone	0.040315223178010035	0.1917809279703037	FALSE	TRUE	FALSE	3	2	5
triamcinolone	3.33 uM	0.2038755638992406	445	0.3365474738669788	0.2570001107716076	378	0.3151687344219354	BRD-A37780065-001-04-5	BRD-A37780065	Glucocorticoid receptor agonist	0.20387556389924066	0.2570001107716076	TRUE	TRUE	TRUE	5	2	7
triamcinolone-acetonide	3.33 uM	0.5692729552523186	550.2	0.6253228678957699	0.2399682155042197	348.3333333333333	0.2923512475488879	BRD-K41708980-001-01-6	BRD-K41708980	Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist	0.5692729552523186	0.23996821550421973	TRUE	TRUE	TRUE	6	4	10
triamterene	3.33 uM	0.1034865551477112	337.8	0.20890822053084543	0.1139609028600559	252	0.17135973569994647	BRD-K92049597-001-20-8	BRD-K92049597	Sodium channel blocker	0.10348655514771124	0.11396090286005599	TRUE	FALSE	FALSE	2	1	3
triclabendazole	3.33 uM	0.1759643611009928	436.6	0.30969769008955866	0.1839827441331302	188.5	0.18831061249493028	BRD-K81916719-001-13-9	BRD-K81916719	Microtubule inhibitor	0.17596436110099284	0.1839827441331302	TRUE	TRUE	TRUE	5	2	7
triclosan	3.33 uM	0.1766523531993984	539.4	0.3449045523140216	0.0558429753126201	198	0.10632795041169235	BRD-K41731458-001-15-1	BRD-K41731458	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor	0.17665235319939848	0.055842975312620106	TRUE	FALSE	FALSE	5	1	6
triflupromazine	3.33 uM	0.0811575812341804	355.8	0.1898677751458977	0.071458449855499	216.66666666666666	0.12582108298563902	BRD-K63675182-003-23-6	BRD-K63675182	Dopamine receptor antagonist	0.08115758123418046	0.07145844985549905	FALSE	FALSE	FALSE	4	0	4
trifluridine	3.33 uM	0.6995953001391653	696	0.7796717585351237	0.3344383418797668	417.3333333333333	0.377772326251877	BRD-A64485570-001-11-0	BRD-A64485570	DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor	0.6995953001391653	0.3344383418797668	TRUE	TRUE	TRUE	6	3	9
trilostane	3.33 uM	0.0734705254653628	338.2	0.1761274780658028	0.1031490346650226	192	0.14230290662825923	BRD-A66155091-001-01-8	BRD-A66155091	3beta-hydroxy-delta5-steroid dehydrogenase inhibitor	0.07347052546536281	0.1031490346650226	FALSE	FALSE	FALSE	2	1	3
trimebutine	3.33 uM	0.025828511586203	371.8	0.10949344611099456	-0.0685155133633749	235	0	BRD-A92630576-050-24-1	BRD-A92630576	Opioid receptor agonist	0.025828511586203032	-0.06851551336337496	FALSE	FALSE	FALSE	0	0	0
trimetazidine	3.33 uM	-0.0011825655897708	292.2	0	0.0308522251306122	244	0.08773416188361652	BRD-K88366685-300-06-0	BRD-K88366685	3-ketoacyl CoA thiolase inhibitor	-0.001182565589770891	0.030852225130612206	FALSE	FALSE	FALSE	0	0	0
trimethoprim	3.33 uM	0.0784104462626206	391.6	0.19579069423906367	0.0400630407436441	221	0.095147780893419	BRD-K07208025-001-29-7	BRD-K07208025	Dihydrofolate reductase inhibitor	0.0784104462626206	0.040063040743644196	FALSE	FALSE	FALSE	1	0	1
trimipramine	3.33 uM	0.0184867069218339	485.8	0.10588691010280607	0.0321731167829361	229.66666666666666	0.08692128215945555	BRD-A19195498-050-14-1	BRD-A19195498	Norepinephrine reputake inhibitor|Tricyclic antidepressant	0.01848670692183399	0.03217311678293616	FALSE	FALSE	FALSE	3	0	3
triptorelin	3.33 uM	0.0448834024489338	296	0.1287871354145869	-0.00172590614354	218	0	BRD-K62685538-001-01-7	BRD-K62685538	Gonadotropin releasing factor hormone receptor agonist	0.044883402448933844	-0.0017259061435400788	FALSE	FALSE	FALSE	0	0	0
troglitazone	3.33 uM	0.155195029747728	293.8	0.238587969941073	0.1536957304317735	181	0.16865559832623456	BRD-A13084692-001-17-3	BRD-A13084692	PPAR receptor agonist|Insulin sensitizer	0.15519502974772806	0.1536957304317735	TRUE	TRUE	TRUE	5	3	8
trovafloxacin	3.33 uM	0.117766737183259	372	0.23386570148762742	0.156954781712434	316.25	0.22528543520952082	BRD-K00494077-066-01-9	BRD-K00494077	Bacterial DNA gyrase inhibitor	0.11776673718325908	0.15695478171243407	TRUE	TRUE	TRUE	2	2	4
tyrphostin-1	3.33 uM	0.0591759482380191	307.6	0.15074729239628926	0.0728503821197115	175	0.1141735524215022	BRD-K41996876-001-06-3	BRD-K41996876	EGFR inhibitor	0.05917594823801919	0.07285038211971155	FALSE	FALSE	FALSE	1	0	1
uk-383367	3.33 uM	0.1568202387290201	469.6	0.30321371495656757	-0.0012159854973207	240.66666666666666	0	BRD-K06294530-001-01-5	BRD-K06294530	procollagen C-endopeptidase inhibitor	0.15682023872902015	-0.001215985497320783	TRUE	FALSE	FALSE	2	1	3
ulipristal	3.33 uM	0.085990127677062	385.2	0.20335327826661198	0.1034254987557789	149.5	0.12573754624524855	BRD-K76197012-001-01-2	BRD-K76197012	Progesterone receptor antagonist	0.08599012767706203	0.10342549875577899	TRUE	FALSE	FALSE	3	0	3
umeclidinium	3.33 uM	0.0657628517657167	324.4	0.16319786904375494	-0.019272951091934	166.33333333333334	0	BRD-K46692793-004-01-8	BRD-K46692793	Acetylcholine receptor antagonist	0.06576285176571679	-0.019272951091934037	FALSE	FALSE	FALSE	2	0	2
urapidil	3.33 uM	0.0526678972045541	271.2	0.1335369873615615	0.0965472772850805	193.66666666666666	0.1382700203779582	BRD-K73196317-003-14-8	BRD-K73196317	Adrenergic receptor antagonist	0.05266789720455416	0.09654727728508054	FALSE	FALSE	FALSE	0	1	1
ursodeoxycholyltaurine	3.33 uM	0.0147530051276303	314.8	0.07614499289378147	-0.0886397527795583	286.3333333333333	0	BRD-K45245728-335-01-4	BRD-K45245728	Cholesterol inhibitor	0.014753005127630362	-0.08863975277955831	FALSE	FALSE	FALSE	0	0	0
ursodiol	3.33 uM	0.0188134532582401	318.8	0.08653208290393836	0.0800011355534088	252.66666666666666	0.14376481963203747	BRD-K87300616-001-01-9	BRD-K87300616	Nuclear factor erythroid derived, like (NRF2) activator	0.018813453258240166	0.08000113555340888	FALSE	FALSE	FALSE	0	1	1
ursolic-acid	3.33 uM	0.1529582177515014	374	0.26724276123412	0.1273735665081356	220.33333333333334	0.16939880006508107	BRD-A61767428-001-01-9	BRD-A61767428	11-beta hydroxysteroid dehydrogenase inhibitor|Acetylcholinesterase inhibitor|Caspase inhibitor|HIV protease inhibitor|Lipid peroxidase inhibitor|Quorum sensing signaling modulator|Steryl sulfatase inhibitor|Tyrosine phosphatase inhibitor|ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor	0.1529582177515014	0.1273735665081356	TRUE	FALSE	FALSE	5	1	6
valdecoxib	3.33 uM	0.041851399123913	269.6	0.11868577679209398	0.076085709039944	167.66666666666666	0.11421035562953037	BRD-K12994359-001-18-4	BRD-K12994359	Cyclooxygenase inhibitor	0.041851399123913065	0.07608570903994401	FALSE	FALSE	FALSE	3	0	3
valproic-acid	3.33 uM	-0.0134605900977892	152.5	0	0.0906505782845567	239.33333333333334	0.1489420945024005	BRD-K41260949-236-16-8	BRD-K41260949	HDAC inhibitor	-0.013460590097789235	0.09065057828455672	FALSE	FALSE	FALSE	0	1	1
valrubicin	3.33 uM	0.7224404928689512	729.4	0.8110874126040055	0.5191140532297884	474	0.5015926182001109	BRD-K72951360-001-01-4	BRD-K72951360	DNA inhibitor|Topoisomerase inhibitor	0.7224404928689512	0.5191140532297884	TRUE	TRUE	TRUE	6	4	10
valsartan	3.33 uM	0.0441756213399086	342.4	0.13741747152974704	-0.0972264190489967	242	0	BRD-K45158365-001-11-4	BRD-K45158365	Angiotensin receptor antagonist	0.044175621339908655	-0.09722641904899679	FALSE	FALSE	FALSE	0	0	0
vandetanib	3.33 uM	0.3136345582672532	441.2	0.41563627968231426	0.2785397604050066	239	0.2608994249817824	BRD-K77625799-001-07-7	BRD-K77625799	EGFR inhibitor|RET tyrosine kinase inhibitor|VEGFR inhibitor	0.3136345582672532	0.27853976040500666	TRUE	TRUE	TRUE	6	2	8
vanoxerine	3.33 uM	0.0610712334332707	323.4	0.15702619076023222	-0.0061155870665984	194	0	BRD-K32501161-300-06-2	BRD-K32501161	Dopamine uptake inhibitor	0.061071233433270755	-0.006115587066598473	FALSE	FALSE	FALSE	1	1	2
vardenafil	3.33 uM	0.1508811188321331	334.2	0.25090216722902836	0.0431180740652273	219.33333333333334	0.09833600692167882	BRD-K13926615-003-03-3	BRD-K13926615	Phosphodiesterase inhibitor	0.15088111883213318	0.04311807406522736	TRUE	FALSE	FALSE	5	1	6
varenicline	3.33 uM	0.0139422044140584	312.2	0.0737167049036985	0.0940919129832292	216	0.14415629017249307	BRD-A86216746-046-02-6	BRD-A86216746	Acetylcholine receptor agonist	0.013942204414058487	0.09409191298322922	FALSE	FALSE	FALSE	0	0	0
varespladib	3.33 uM	0.0090855609104579	283	0.05665690307669208	0.2699364191840073	247.66666666666666	0.2614538813184492	BRD-K09711437-001-04-3	BRD-K09711437	Secretory phospholipase inhibitor	0.009085560910457938	0.26993641918400735	FALSE	TRUE	FALSE	0	2	2
veliparib	3.33 uM	0.0515199361147692	304.6	0.139970446945688	0.0213151390828718	130.66666666666666	0.05336506763086388	BRD-K12737986-001-01-4	BRD-K12737986	PARP inhibitor	0.05151993611476925	0.021315139082871887	FALSE	FALSE	FALSE	3	0	3
