broad_id	pert_iname	dose	moa	target
BRD-A44863528	proglumide	3.33 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-A44863528	proglumide	10 uM	cck receptor antagonist	CCKAR|CCKBR
BRD-K28183345	proguanil	0.04 uM	dihydrofolate reductase inhibitor	DHFR
BRD-K28183345	proguanil	0.12 uM	dihydrofolate reductase inhibitor	DHFR
BRD-K28183345	proguanil	0.37 uM	dihydrofolate reductase inhibitor	DHFR
BRD-K28183345	proguanil	1.11 uM	dihydrofolate reductase inhibitor	DHFR
BRD-K28183345	proguanil	3.33 uM	dihydrofolate reductase inhibitor	DHFR
BRD-K28183345	proguanil	10 uM	dihydrofolate reductase inhibitor	DHFR
BRD-A10070317	propranolol	0.04 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A10070317	propranolol	0.12 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A10070317	propranolol	0.37 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A10070317	propranolol	1.11 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A10070317	propranolol	3.33 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A10070317	propranolol	10 uM	adrenergic receptor antagonist	ADRB1|ADRB2
BRD-A16997652	protirelin	0.04 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-A16997652	protirelin	0.12 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-A16997652	protirelin	0.37 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-A16997652	protirelin	1.11 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-A16997652	protirelin	3.33 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-A16997652	protirelin	10 uM	thyrotropin releasing hormone receptor agonist	TRHR
BRD-K42098891	protriptyline	0.04 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K42098891	protriptyline	0.12 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K42098891	protriptyline	0.37 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K42098891	protriptyline	1.11 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K42098891	protriptyline	3.33 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K42098891	protriptyline	10 uM	tricyclic antidepressant	SLC6A2|SLC6A4
BRD-K16757695	prx-08066	0.04 uM	serotonin receptor antagonist	HTR2B
BRD-K16757695	prx-08066	0.12 uM	serotonin receptor antagonist	HTR2B
BRD-K16757695	prx-08066	0.37 uM	serotonin receptor antagonist	HTR2B
BRD-K16757695	prx-08066	1.11 uM	serotonin receptor antagonist	HTR2B
BRD-K16757695	prx-08066	3.33 uM	serotonin receptor antagonist	HTR2B
BRD-K16757695	prx-08066	10 uM	serotonin receptor antagonist	HTR2B
BRD-K07798980	psi-6130	0.04 uM	rna polymerase inhibitor	unknown
BRD-K07798980	psi-6130	0.12 uM	rna polymerase inhibitor	unknown
BRD-K07798980	psi-6130	0.37 uM	rna polymerase inhibitor	unknown
BRD-K07798980	psi-6130	1.11 uM	rna polymerase inhibitor	unknown
BRD-K07798980	psi-6130	3.33 uM	rna polymerase inhibitor	unknown
BRD-K07798980	psi-6130	10 uM	rna polymerase inhibitor	unknown
BRD-K28667793	pyrazinamide	0.04 uM	fatty acid synthase inhibitor	FASN
BRD-K28667793	pyrazinamide	0.12 uM	fatty acid synthase inhibitor	FASN
BRD-K28667793	pyrazinamide	0.37 uM	fatty acid synthase inhibitor	FASN
BRD-K28667793	pyrazinamide	1.11 uM	fatty acid synthase inhibitor	FASN
BRD-K28667793	pyrazinamide	3.33 uM	fatty acid synthase inhibitor	FASN
BRD-K28667793	pyrazinamide	10 uM	fatty acid synthase inhibitor	FASN
BRD-K61693562	pyrazinoylguanidine	0.04 uM	diuretic	unknown
BRD-K61693562	pyrazinoylguanidine	0.12 uM	diuretic	unknown
BRD-K61693562	pyrazinoylguanidine	0.37 uM	diuretic	unknown
BRD-K61693562	pyrazinoylguanidine	1.11 uM	diuretic	unknown
BRD-K61693562	pyrazinoylguanidine	3.33 uM	diuretic	unknown
BRD-K61693562	pyrazinoylguanidine	10 uM	diuretic	unknown
BRD-K68867920	quetiapine	0.04 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K68867920	quetiapine	0.12 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K68867920	quetiapine	0.37 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K68867920	quetiapine	1.11 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K68867920	quetiapine	3.33 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K68867920	quetiapine	10 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K72222507	quinapril	0.04 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K72222507	quinapril	0.12 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K72222507	quinapril	0.37 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K72222507	quinapril	1.11 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K72222507	quinapril	3.33 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K72222507	quinapril	10 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K59632282	quinidine	0.04 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	0.04 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K59632282	quinidine	0.12 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	0.12 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K59632282	quinidine	0.37 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	0.37 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K59632282	quinidine	1.11 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	1.11 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K59632282	quinidine	3.33 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	3.33 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K59632282	quinidine	10 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K99257182	quinidine	10 uM	sodium channel blocker	KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SCN5A|SLC29A4
BRD-K52233191	r547	0.04 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K52233191	r547	0.12 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K52233191	r547	0.37 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K52233191	r547	1.11 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K52233191	r547	3.33 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K52233191	r547	10 uM	cdk inhibitor	CDK1|CDK2|CDK4|CDK7
BRD-K04111260	raclopride	0.04 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K04111260	raclopride	0.12 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K04111260	raclopride	0.37 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K04111260	raclopride	1.11 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K04111260	raclopride	3.33 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K04111260	raclopride	10 uM	dopamine receptor antagonist	DRD2|DRD3|HTR1A
BRD-K63828191	raloxifene	0.04 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K63828191	raloxifene	0.12 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K63828191	raloxifene	0.37 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K63828191	raloxifene	1.11 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K63828191	raloxifene	3.33 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K63828191	raloxifene	10 uM	estrogen receptor antagonist|selective estrogen receptor modulator (serm)	ESR1|ESR2
BRD-K05658747	raltegravir	0.04 uM	hiv integrase inhibitor	unknown
BRD-K05658747	raltegravir	0.12 uM	hiv integrase inhibitor	unknown
BRD-K05658747	raltegravir	0.37 uM	hiv integrase inhibitor	unknown
BRD-K05658747	raltegravir	1.11 uM	hiv integrase inhibitor	unknown
BRD-K05658747	raltegravir	3.33 uM	hiv integrase inhibitor	unknown
BRD-K05658747	raltegravir	10 uM	hiv integrase inhibitor	unknown
BRD-K08586861	ramatroban	0.04 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K08586861	ramatroban	0.12 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K08586861	ramatroban	0.37 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K08586861	ramatroban	1.11 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K08586861	ramatroban	3.33 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K08586861	ramatroban	10 uM	prostanoid receptor antagonist	PTGDR2|TBXA2R
BRD-K89348303	ramipril	0.04 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K89348303	ramipril	0.12 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K89348303	ramipril	0.37 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K89348303	ramipril	1.11 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K89348303	ramipril	3.33 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K89348303	ramipril	10 uM	angiotensin converting enzyme inhibitor	ACE
BRD-K70505054	ranitidine	0.04 uM	histamine receptor antagonist	NA
BRD-K70505054	ranitidine	0.12 uM	histamine receptor antagonist	NA
BRD-K70505054	ranitidine	0.37 uM	histamine receptor antagonist	NA
BRD-K70505054	ranitidine	1.11 uM	histamine receptor antagonist	NA
BRD-K70505054	ranitidine	3.33 uM	histamine receptor antagonist	NA
BRD-K70505054	ranitidine	10 uM	histamine receptor antagonist	NA
BRD-A97674275	ranolazine	0.04 uM	sodium channel blocker	SCN10A|SCN9A
BRD-A97674275	ranolazine	0.12 uM	sodium channel blocker	SCN10A|SCN9A
BRD-A97674275	ranolazine	0.37 uM	sodium channel blocker	SCN10A|SCN9A
BRD-A97674275	ranolazine	1.11 uM	sodium channel blocker	SCN10A|SCN9A
BRD-A97674275	ranolazine	3.33 uM	sodium channel blocker	SCN10A|SCN9A
BRD-A97674275	ranolazine	10 uM	sodium channel blocker	SCN10A|SCN9A
BRD-K58114536	rasagiline	0.04 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-K58114536	rasagiline	0.12 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-K58114536	rasagiline	0.37 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-K58114536	rasagiline	1.11 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-K58114536	rasagiline	3.33 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-K58114536	rasagiline	10 uM	monoamine oxidase inhibitor	BCL2|MAOB
BRD-A15909516	rebamipide	0.04 uM	free radical scavenger	FPR1
BRD-A15909516	rebamipide	0.12 uM	free radical scavenger	FPR1
BRD-A15909516	rebamipide	0.37 uM	free radical scavenger	FPR1
BRD-A15909516	rebamipide	1.11 uM	free radical scavenger	FPR1
BRD-A15909516	rebamipide	3.33 uM	free radical scavenger	FPR1
BRD-A15909516	rebamipide	10 uM	free radical scavenger	FPR1
BRD-M39350793	reboxetine	0.04 uM	adrenergic receptor antagonist	NA
BRD-M39350793	reboxetine	0.12 uM	adrenergic receptor antagonist	NA
BRD-M39350793	reboxetine	0.37 uM	adrenergic receptor antagonist	NA
BRD-M39350793	reboxetine	1.11 uM	adrenergic receptor antagonist	NA
BRD-M39350793	reboxetine	3.33 uM	adrenergic receptor antagonist	NA
BRD-M39350793	reboxetine	10 uM	adrenergic receptor antagonist	NA
BRD-K85751432	refametinib	0.04 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-K85751432	refametinib	0.12 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-K85751432	refametinib	0.37 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-K85751432	refametinib	1.11 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-K85751432	refametinib	3.33 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-K85751432	refametinib	10 uM	mek inhibitor	MAP2K1|MAP2K2
BRD-A78341343	regadenoson	0.04 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-A78341343	regadenoson	0.12 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-A78341343	regadenoson	0.37 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-A78341343	regadenoson	1.11 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-A78341343	regadenoson	3.33 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-A78341343	regadenoson	10 uM	adenosine receptor agonist	ADORA1|ADORA2A|ADORA2B|ADORA3
BRD-K96720755	relcovaptan	0.04 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K96720755	relcovaptan	0.12 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K96720755	relcovaptan	0.37 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K96720755	relcovaptan	1.11 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K96720755	relcovaptan	3.33 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K96720755	relcovaptan	10 uM	vasopressin receptor antagonist	AVPR1A|AVPR1B|AVPR2|OXTR
BRD-K82846253	repaglinide	0.04 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K82846253	repaglinide	0.12 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K82846253	repaglinide	0.37 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K82846253	repaglinide	1.11 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K82846253	repaglinide	3.33 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K82846253	repaglinide	10 uM	insulin secretagogue	ABCC8|KCNJ11|PPARG
BRD-K58486055	reparixin	0.04 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K58486055	reparixin	0.12 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K58486055	reparixin	0.37 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K58486055	reparixin	1.11 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K58486055	reparixin	3.33 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K58486055	reparixin	10 uM	cc chemokine receptor antagonist	CXCR1|CXCR2
BRD-K95921201	reserpine	0.04 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K95921201	reserpine	0.12 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K95921201	reserpine	0.37 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K95921201	reserpine	1.11 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K95921201	reserpine	3.33 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K95921201	reserpine	10 uM	vesicular monoamine transporter inhibitor	SLC18A1|SLC18A2
BRD-K28822270	resminostat	0.04 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K28822270	resminostat	0.12 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K28822270	resminostat	0.37 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K28822270	resminostat	1.11 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K28822270	resminostat	3.33 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K28822270	resminostat	10 uM	hdac inhibitor	HDAC1|HDAC3|HDAC6|HDAC8
BRD-K17930269	retapamulin	0.04 uM	protein synthesis inhibitor	unknown
BRD-K17930269	retapamulin	0.12 uM	protein synthesis inhibitor	unknown
BRD-K17930269	retapamulin	0.37 uM	protein synthesis inhibitor	unknown
BRD-K17930269	retapamulin	1.11 uM	protein synthesis inhibitor	unknown
BRD-K17930269	retapamulin	3.33 uM	protein synthesis inhibitor	unknown
BRD-K17930269	retapamulin	10 uM	protein synthesis inhibitor	unknown
BRD-K89917372	retigabine	0.04 uM	potassium channel activator	NA
BRD-K89917372	retigabine	0.12 uM	potassium channel activator	NA
BRD-K89917372	retigabine	0.37 uM	potassium channel activator	NA
BRD-K89917372	retigabine	1.11 uM	potassium channel activator	NA
BRD-K89917372	retigabine	3.33 uM	potassium channel activator	NA
BRD-K89917372	retigabine	10 uM	potassium channel activator	NA
BRD-K62627508	rg-7388	0.04 uM	mdm inhibitor	MDM2|TP53
BRD-K62627508	rg-7388	0.12 uM	mdm inhibitor	MDM2|TP53
BRD-K62627508	rg-7388	0.37 uM	mdm inhibitor	MDM2|TP53
BRD-K62627508	rg-7388	1.11 uM	mdm inhibitor	MDM2|TP53
BRD-K62627508	rg-7388	3.33 uM	mdm inhibitor	MDM2|TP53
BRD-K62627508	rg-7388	10 uM	mdm inhibitor	MDM2|TP53
BRD-K02389548	rg2833	0.04 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K02389548	rg2833	0.12 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K02389548	rg2833	0.37 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K02389548	rg2833	1.11 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K02389548	rg2833	3.33 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K02389548	rg2833	10 uM	hdac inhibitor	HDAC1|HDAC3
BRD-K22024824	rg4733	0.04 uM	gamma secretase inhibitor	PSEN1
BRD-K22024824	rg4733	0.12 uM	gamma secretase inhibitor	PSEN1
BRD-K22024824	rg4733	0.37 uM	gamma secretase inhibitor	PSEN1
BRD-K22024824	rg4733	1.11 uM	gamma secretase inhibitor	PSEN1
BRD-K22024824	rg4733	3.33 uM	gamma secretase inhibitor	PSEN1
BRD-K22024824	rg4733	10 uM	gamma secretase inhibitor	PSEN1
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	0.04 uM	rho associated kinase inhibitor	NA
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	0.12 uM	rho associated kinase inhibitor	NA
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	0.37 uM	rho associated kinase inhibitor	NA
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	1.11 uM	rho associated kinase inhibitor	NA
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	3.33 uM	rho associated kinase inhibitor	NA
BRD-K23875128	rho-kinase-inhibitor-iii[rockout]	10 uM	rho associated kinase inhibitor	NA
BRD-K94397152	ribavirin	0.04 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K94397152	ribavirin	0.12 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K94397152	ribavirin	0.37 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K94397152	ribavirin	1.11 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K94397152	ribavirin	3.33 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K94397152	ribavirin	10 uM	antiviral	ADK|ENPP1|IMPDH1|IMPDH2|NT5C2
BRD-K30563334	rifabutin	0.04 uM	protein synthesis inhibitor	NA
BRD-K30563334	rifabutin	0.12 uM	protein synthesis inhibitor	NA
BRD-K30563334	rifabutin	0.37 uM	protein synthesis inhibitor	NA
BRD-K30563334	rifabutin	1.11 uM	protein synthesis inhibitor	NA
BRD-K30563334	rifabutin	3.33 uM	protein synthesis inhibitor	NA
BRD-K30563334	rifabutin	10 uM	protein synthesis inhibitor	NA
BRD-A62879835	rifaximin	0.04 uM	rna synthesis inhibitor	unknown
BRD-A62879835	rifaximin	0.12 uM	rna synthesis inhibitor	unknown
BRD-A62879835	rifaximin	0.37 uM	rna synthesis inhibitor	unknown
BRD-A62879835	rifaximin	1.11 uM	rna synthesis inhibitor	unknown
BRD-A62879835	rifaximin	3.33 uM	rna synthesis inhibitor	unknown
BRD-A62879835	rifaximin	10 uM	rna synthesis inhibitor	unknown
BRD-K06240250	rilpivirine	0.04 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K06240250	rilpivirine	0.12 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K06240250	rilpivirine	0.37 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K06240250	rilpivirine	1.11 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K06240250	rilpivirine	3.33 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K06240250	rilpivirine	10 uM	non-nucleoside reverse transcriptase inhibitor	NR1I2|SCN10A
BRD-K70490179	rimcazole	0.04 uM	sigma receptor antagonist	SIGMAR1
BRD-K70490179	rimcazole	0.12 uM	sigma receptor antagonist	SIGMAR1
BRD-K70490179	rimcazole	0.37 uM	sigma receptor antagonist	SIGMAR1
BRD-K70490179	rimcazole	1.11 uM	sigma receptor antagonist	SIGMAR1
BRD-K70490179	rimcazole	3.33 uM	sigma receptor antagonist	SIGMAR1
BRD-K70490179	rimcazole	10 uM	sigma receptor antagonist	SIGMAR1
BRD-K31627533	rimexolone	0.04 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K31627533	rimexolone	0.12 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K31627533	rimexolone	0.37 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K31627533	rimexolone	1.11 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K31627533	rimexolone	3.33 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K31627533	rimexolone	10 uM	glucocorticoid receptor agonist	NR3C1|SERPINA6
BRD-K13296708	rimonabant	0.04 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K13296708	rimonabant	0.12 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K13296708	rimonabant	0.37 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K13296708	rimonabant	1.11 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K13296708	rimonabant	3.33 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K13296708	rimonabant	10 uM	cannabinoid receptor antagonist	CNR1|GPR55
BRD-K53814070	ripasudil	0.04 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53814070	ripasudil	0.12 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53814070	ripasudil	0.37 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53814070	ripasudil	1.11 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53814070	ripasudil	3.33 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53814070	ripasudil	10 uM	rho associated kinase inhibitor	ROCK1|ROCK2
BRD-K53857191	risperidone	0.04 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7
BRD-K53857191	risperidone	0.12 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7
BRD-K53857191	risperidone	0.37 uM	dopamine receptor antagonist|serotonin receptor antagonist	ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR6|HTR7
