compound	no_of_replicates	dose	p_value	matching_score	assay	normalization	category
pimecrolimus	3	3.33 uM	0.108	0.0612594927941947	L1000	non_spherized	all_data
pimobendan	2	3.33 uM	0.445	0.0133545328906485	L1000	non_spherized	all_data
pimozide	4	3.33 uM	0.042	0.0722123212198847	L1000	non_spherized	all_data
pinaverium	3	3.33 uM	0.34	0.0142008510071997	L1000	non_spherized	all_data
pinitol	3	3.33 uM	0.085	0.0710741003600434	L1000	non_spherized	all_data
pioglitazone	3	3.33 uM	0.142	0.0489163030864246	L1000	non_spherized	all_data
piperidolate	3	3.33 uM	0.824	-0.0473409034802355	L1000	non_spherized	all_data
pirenoxine	3	3.33 uM	0.311	0.0189990663382814	L1000	non_spherized	all_data
pirenzepine	3	3.33 uM	0.435	0.0023701797224976	L1000	non_spherized	all_data
pirfenidone	3	3.33 uM	0.048	0.0857654699671827	L1000	non_spherized	all_data
piribedil	3	3.33 uM	0.176	0.0403138287546518	L1000	non_spherized	all_data
piroxicam	2	3.33 uM	0.167	0.0813503520696101	L1000	non_spherized	all_data
pki-179	2	3.33 uM	0.0	0.490176757665698	L1000	non_spherized	all_data
podophyllotoxin	3	3.33 uM	0.0	0.2546059999269493	L1000	non_spherized	all_data
pomalidomide	3	3.33 uM	0.038	0.0964972007826962	L1000	non_spherized	all_data
pramipexole	3	3.33 uM	0.173	0.0408605938777367	L1000	non_spherized	all_data
pranlukast	3	3.33 uM	0.927	-0.0783208311947762	L1000	non_spherized	all_data
pravastatin	3	3.33 uM	0.329	0.0163373672027315	L1000	non_spherized	all_data
prazosin	3	3.33 uM	0.022	0.1279983477029803	L1000	non_spherized	all_data
prednisone	3	3.33 uM	0.245	0.0274210403795026	L1000	non_spherized	all_data
preladenant	2	3.33 uM	0.17	0.0807380802546098	L1000	non_spherized	all_data
primidone	3	3.33 uM	0.159	0.0449457510424106	L1000	non_spherized	all_data
probenecid	3	3.33 uM	0.086	0.0708246084901891	L1000	non_spherized	all_data
probucol	3	3.33 uM	0.322	0.0172088781630878	L1000	non_spherized	all_data
procainamide	2	3.33 uM	0.48	0.0076433500716363	L1000	non_spherized	all_data
prochlorperazine	2	3.33 uM	0.016	0.2183766392581524	L1000	non_spherized	all_data
progesterone	3	3.33 uM	0.093	0.0685807481011065	L1000	non_spherized	all_data
proglumide	3	3.33 uM	0.215	0.031716422037409	L1000	non_spherized	all_data
proguanil	3	3.33 uM	0.203	0.0340636543848892	L1000	non_spherized	all_data
propafenone	2	3.33 uM	0.379	0.0285098354566272	L1000	non_spherized	all_data
propentofylline	3	3.33 uM	0.051	0.0843692572385365	L1000	non_spherized	all_data
propranolol	3	3.33 uM	0.167	0.0432802799413295	L1000	non_spherized	all_data
protirelin	2	3.33 uM	0.283	0.0479432690475713	L1000	non_spherized	all_data
protriptyline	3	3.33 uM	0.155	0.0454461846834341	L1000	non_spherized	all_data
prx-08066	3	3.33 uM	0.83	-0.0484774446587906	L1000	non_spherized	all_data
pterostilbene	3	3.33 uM	0.152	0.0460853601492986	L1000	non_spherized	all_data
pyrazinamide	3	3.33 uM	0.141	0.0501282459198739	L1000	non_spherized	all_data
quetiapine	3	3.33 uM	0.398	0.0072376597091046	L1000	non_spherized	all_data
quiflapon	2	3.33 uM	0.207	0.0669624950350688	L1000	non_spherized	all_data
quinapril	3	3.33 uM	0.043	0.0894411308806683	L1000	non_spherized	all_data
quinidine	6	3.33 uM	0.021	0.0704636443493403	L1000	non_spherized	all_data
quizartinib	3	3.33 uM	0.636	-0.0205508244315204	L1000	non_spherized	all_data
r-428	2	3.33 uM	0.113	0.1088682935604981	L1000	non_spherized	all_data
r547	3	3.33 uM	0.0	0.6197179011735128	L1000	non_spherized	all_data
rabeprazole	3	3.33 uM	0.013	0.1486999289567329	L1000	non_spherized	all_data
racecadotril	3	3.33 uM	0.02	0.1318385484045754	L1000	non_spherized	all_data
raclopride	3	3.33 uM	0.259	0.025431978649937	L1000	non_spherized	all_data
radezolid	3	3.33 uM	0.026	0.1159450940106705	L1000	non_spherized	all_data
raf265	3	3.33 uM	0.016	0.143734504221255	L1000	non_spherized	all_data
raloxifene	3	3.33 uM	0.122	0.0572257552819544	L1000	non_spherized	all_data
raltegravir	4	3.33 uM	0.142	0.0398344082161151	L1000	non_spherized	all_data
ramatroban	3	3.33 uM	0.248	0.0271326724949717	L1000	non_spherized	all_data
ramelteon	3	3.33 uM	0.692	-0.0271697460172591	L1000	non_spherized	all_data
ramipril	3	3.33 uM	0.141	0.050028389837583	L1000	non_spherized	all_data
ranitidine	3	3.33 uM	0.083	0.0725224464937459	L1000	non_spherized	all_data
ranolazine	3	3.33 uM	0.058	0.0816785479305401	L1000	non_spherized	all_data
rasagiline	2	3.33 uM	0.472	0.0088137421442184	L1000	non_spherized	all_data
reboxetine	3	3.33 uM	0.245	0.0275167257207715	L1000	non_spherized	all_data
refametinib	2	3.33 uM	0.009	0.2579342593764328	L1000	non_spherized	all_data
regadenoson	2	3.33 uM	0.304	0.0430923665956856	L1000	non_spherized	all_data
regorafenib	3	3.33 uM	0.213	0.0318749766399722	L1000	non_spherized	all_data
relcovaptan	3	3.33 uM	0.33	0.0156343890708904	L1000	non_spherized	all_data
repaglinide	3	3.33 uM	0.06	0.0800953945229968	L1000	non_spherized	all_data
reparixin	2	3.33 uM	0.212	0.0653077021929749	L1000	non_spherized	all_data
reserpine	2	3.33 uM	0.495	0.0050710218708499	L1000	non_spherized	all_data
resiquimod	2	3.33 uM	0.066	0.1365276853264835	L1000	non_spherized	all_data
resminostat	3	3.33 uM	0.0	0.6601709775292758	L1000	non_spherized	all_data
resveratrol	2	3.33 uM	0.787	-0.0588380353186699	L1000	non_spherized	all_data
retapamulin	3	3.33 uM	0.155	0.0456507625596469	L1000	non_spherized	all_data
retigabine	3	3.33 uM	0.021	0.1294385758119482	L1000	non_spherized	all_data
rg-7388	2	3.33 uM	0.0	0.5443406211277201	L1000	non_spherized	all_data
rg2833	3	3.33 uM	0.063	0.0786895730956152	L1000	non_spherized	all_data
rg4733	3	3.33 uM	0.133	0.0529811013823781	L1000	non_spherized	all_data
ribavirin	3	3.33 uM	0.054	0.0832739852002756	L1000	non_spherized	all_data
rifabutin	3	3.33 uM	0.187	0.0382751021259164	L1000	non_spherized	all_data
rifaximin	3	3.33 uM	0.148	0.0474017221753425	L1000	non_spherized	all_data
rilmenidine	2	3.33 uM	0.496	0.0048745460848157	L1000	non_spherized	all_data
rilpivirine	2	3.33 uM	0.474	0.0083664319533009	L1000	non_spherized	all_data
rimantadine	3	3.33 uM	0.022	0.1241661382322202	L1000	non_spherized	all_data
rimcazole	3	3.33 uM	0.122	0.0571919973679125	L1000	non_spherized	all_data
rimexolone	3	3.33 uM	0.0	0.3370648965368784	L1000	non_spherized	all_data
rimonabant	3	3.33 uM	0.403	0.0066767596354324	L1000	non_spherized	all_data
riociguat	3	3.33 uM	0.069	0.0756551874114724	L1000	non_spherized	all_data
ripasudil	3	3.33 uM	0.035	0.1012477327217527	L1000	non_spherized	all_data
risperidone	3	3.33 uM	0.291	0.0218337683002602	L1000	non_spherized	all_data
ritodrine	3	3.33 uM	0.171	0.0417241095306405	L1000	non_spherized	all_data
rizatriptan	2	3.33 uM	0.074	0.1306562673804246	L1000	non_spherized	all_data
ro-4987655	2	3.33 uM	0.0	0.4810329604572148	L1000	non_spherized	all_data
rociletinib	3	3.33 uM	0.028	0.1111449972578347	L1000	non_spherized	all_data
rocuronium	3	3.33 uM	0.391	0.0081342105295385	L1000	non_spherized	all_data
roflumilast	4	3.33 uM	0.174	0.035146911077477	L1000	non_spherized	all_data
rolipram	3	3.33 uM	0.149	0.0471461704188708	L1000	non_spherized	all_data
ropinirole	3	3.33 uM	0.166	0.0438805984200744	L1000	non_spherized	all_data
roscovitine	3	3.33 uM	0.111	0.06060858041844	L1000	non_spherized	all_data
rosuvastatin	3	3.33 uM	0.172	0.0413686145983398	L1000	non_spherized	all_data
rotigotine	3	3.33 uM	0.106	0.0627746981263984	L1000	non_spherized	all_data
rottlerin	4	3.33 uM	0.084	0.056229171817611	L1000	non_spherized	all_data
rotundine	3	3.33 uM	0.265	0.0247844037138872	L1000	non_spherized	all_data
roxithromycin	3	3.33 uM	0.028	0.1092539852488782	L1000	non_spherized	all_data
rs-127445	2	3.33 uM	0.145	0.090398449947686	L1000	non_spherized	all_data
ru-58841	3	3.33 uM	0.177	0.040138926816021	L1000	non_spherized	all_data
rucinol	2	3.33 uM	0.323	0.0401505088337745	L1000	non_spherized	all_data
rutin	2	3.33 uM	0.049	0.1562492299243368	L1000	non_spherized	all_data
s18986	3	3.33 uM	0.086	0.0705136971009456	L1000	non_spherized	all_data
safinamide	2	3.33 uM	0.107	0.1119831332493636	L1000	non_spherized	all_data
salvinorin-a	3	3.33 uM	0.038	0.0942437330108642	L1000	non_spherized	all_data
saquinavir	3	3.33 uM	0.143	0.0485817040287043	L1000	non_spherized	all_data
saracatinib	3	3.33 uM	0.005	0.2083878999764028	L1000	non_spherized	all_data
sarcosine	3	3.33 uM	0.38	0.009997107144506	L1000	non_spherized	all_data
sasapyrine	3	3.33 uM	0.05	0.0847685920364557	L1000	non_spherized	all_data
sb-683698	3	3.33 uM	0.279	0.0234991710512167	L1000	non_spherized	all_data
sb-705498	2	3.33 uM	0.596	-0.0156809643686783	L1000	non_spherized	all_data
sb-743921	3	3.33 uM	0.0	0.2892803392788181	L1000	non_spherized	all_data
sb-756050	3	3.33 uM	0.058	0.0812293668232535	L1000	non_spherized	all_data
sb-939	3	3.33 uM	0.0	0.659856045425831	L1000	non_spherized	all_data
sc-12267	3	3.33 uM	0.196	0.0347788563434188	L1000	non_spherized	all_data
sdz-nkt-343	2	3.33 uM	0.676	-0.0325774817613593	L1000	non_spherized	all_data
secnidazole	3	3.33 uM	0.375	0.0107992009582215	L1000	non_spherized	all_data
selamectin	3	3.33 uM	0.058	0.0815334307124639	L1000	non_spherized	all_data
selegiline	2	3.33 uM	0.476	0.0081307328051734	L1000	non_spherized	all_data
selumetinib	3	3.33 uM	0.0	0.3422192929031169	L1000	non_spherized	all_data
semagacestat	3	3.33 uM	0.098	0.0661474415562687	L1000	non_spherized	all_data
semaxanib	3	3.33 uM	0.038	0.0947653155770012	L1000	non_spherized	all_data
senicapoc	3	3.33 uM	0.171	0.0418448628547204	L1000	non_spherized	all_data
seocalcitol	3	3.33 uM	0.173	0.0407534448379543	L1000	non_spherized	all_data
sertaconazole	2	3.33 uM	0.091	0.1170333271402092	L1000	non_spherized	all_data
sertindole	3	3.33 uM	0.022	0.1264375104827145	L1000	non_spherized	all_data
sertraline	3	3.33 uM	0.092	0.0691924548996651	L1000	non_spherized	all_data
sgi-1776	3	3.33 uM	0.017	0.1378733957897259	L1000	non_spherized	all_data
siguazodan	3	3.33 uM	0.501	-0.0051157340993545	L1000	non_spherized	all_data
sildenafil	2	3.33 uM	0.136	0.0962465787266738	L1000	non_spherized	all_data
simeprevir	3	3.33 uM	0.02	0.1306576530355735	L1000	non_spherized	all_data
simvastatin	3	3.33 uM	0.272	0.0241684182341776	L1000	non_spherized	all_data
sk&f-10047-(+)	3	3.33 uM	0.11	0.0608973638265351	L1000	non_spherized	all_data
snx-2112	3	3.33 uM	0.0	0.4160454184100358	L1000	non_spherized	all_data
sobetirome	3	3.33 uM	0.022	0.1278974352714055	L1000	non_spherized	all_data
sodium-tanshinone-ii-a-sulfonate	3	3.33 uM	0.171	0.0416642064643946	L1000	non_spherized	all_data
sofalcone	3	3.33 uM	0.398	0.0071319256331348	L1000	non_spherized	all_data
sofosbuvir	3	3.33 uM	0.439	0.0021433094431567	L1000	non_spherized	all_data
solifenacin-succinate	3	3.33 uM	0.359	0.0124194850017709	L1000	non_spherized	all_data
sorbinil	2	3.33 uM	0.247	0.0565579106582795	L1000	non_spherized	all_data
sorbitol	3	3.33 uM	0.354	0.0126778306121774	L1000	non_spherized	all_data
sotalol	3	3.33 uM	0.34	0.0140392822624478	L1000	non_spherized	all_data
sotrastaurin	3	3.33 uM	0.142	0.0496470645322121	L1000	non_spherized	all_data
spironolactone	3	3.33 uM	0.037	0.0988672856450887	L1000	non_spherized	all_data
sr-2640	3	3.33 uM	0.088	0.070024392505136	L1000	non_spherized	all_data
sr-33805	3	3.33 uM	0.551	-0.0107217217533272	L1000	non_spherized	all_data
sta-5326	3	3.33 uM	0.0	0.3236470893536376	L1000	non_spherized	all_data
stavudine	3	3.33 uM	0.038	0.093165369726055	L1000	non_spherized	all_data
su014813	2	3.33 uM	0.342	0.0359313950025506	L1000	non_spherized	all_data
sulbactam	3	3.33 uM	0.142	0.0488767978615451	L1000	non_spherized	all_data
sulbutiamine	3	3.33 uM	0.276	0.0236560361989571	L1000	non_spherized	all_data
sulfafurazole	3	3.33 uM	0.011	0.1639679120730279	L1000	non_spherized	all_data
sulfasalazine	2	3.33 uM	0.536	-0.0033983261108401	L1000	non_spherized	all_data
sulforaphane	2	3.33 uM	0.251	0.0559461560472831	L1000	non_spherized	all_data
sunitinib	3	3.33 uM	0.0	0.2587842516393643	L1000	non_spherized	all_data
suprofen	3	3.33 uM	0.01	0.1716751404677562	L1000	non_spherized	all_data
suvorexant	3	3.33 uM	0.048	0.0856580620209569	L1000	non_spherized	all_data
swainsonine	3	3.33 uM	0.31	0.0191217991802216	L1000	non_spherized	all_data
t-5224	3	3.33 uM	0.043	0.0893718250389752	L1000	non_spherized	all_data
tacalcitol	3	3.33 uM	0.016	0.1414167117251071	L1000	non_spherized	all_data
tacedinaline	2	3.33 uM	0.065	0.1383400346727169	L1000	non_spherized	all_data
tacrine	3	3.33 uM	0.135	0.0525860223851275	L1000	non_spherized	all_data
tacrolimus	2	3.33 uM	0.252	0.0553550517126413	L1000	non_spherized	all_data
tadalafil	3	3.33 uM	0.546	-0.0096548694819763	L1000	non_spherized	all_data
tafamidis-meglumine	3	3.33 uM	0.132	0.0534066151515652	L1000	non_spherized	all_data
tak-733	3	3.33 uM	0.0	0.6400408365646295	L1000	non_spherized	all_data
tak-875	3	3.33 uM	0.318	0.0179481684082324	L1000	non_spherized	all_data
talazoparib	2	3.33 uM	0.217	0.0644284449111201	L1000	non_spherized	all_data
talinolol	3	3.33 uM	0.093	0.0685869079354536	L1000	non_spherized	all_data
talmapimod	3	3.33 uM	0.108	0.0617122003059507	L1000	non_spherized	all_data
talnetant	3	3.33 uM	0.22	0.0308551212197056	L1000	non_spherized	all_data
taltirelin	3	3.33 uM	0.171	0.0421534006400248	L1000	non_spherized	all_data
tamoxifen	2	3.33 uM	0.55	-0.0066400671126471	L1000	non_spherized	all_data
tamsulosin	2	3.33 uM	0.655	-0.0283428626796454	L1000	non_spherized	all_data
tanaproget	3	3.33 uM	0.032	0.1028929585270019	L1000	non_spherized	all_data
targinine	3	3.33 uM	0.049	0.0849935240628364	L1000	non_spherized	all_data
tas-103	3	3.33 uM	0.0	0.6642653821356873	L1000	non_spherized	all_data
tasisulam	3	3.33 uM	0.772	-0.0389779098457707	L1000	non_spherized	all_data
tasquinimod	3	3.33 uM	0.135	0.0527443263059227	L1000	non_spherized	all_data
tebipenem	2	3.33 uM	0.551	-0.0069246756030824	L1000	non_spherized	all_data
tecastemizole	3	3.33 uM	0.128	0.0543831732911838	L1000	non_spherized	all_data
tedizolid	3	3.33 uM	0.092	0.0691169774404562	L1000	non_spherized	all_data
tegobuvir	3	3.33 uM	0.108	0.0620857221147439	L1000	non_spherized	all_data
telatinib	2	3.33 uM	0.315	0.0413934231718556	L1000	non_spherized	all_data
telbivudine	3	3.33 uM	0.024	0.122075442154093	L1000	non_spherized	all_data
telcagepant	3	3.33 uM	0.027	0.112411321677588	L1000	non_spherized	all_data
telmesteine	3	3.33 uM	0.158	0.0450055110990816	L1000	non_spherized	all_data
telmisartan	2	3.33 uM	0.218	0.0642847303626023	L1000	non_spherized	all_data
telotristat	2	3.33 uM	0.239	0.0583991494106657	L1000	non_spherized	all_data
temazepam	3	3.33 uM	0.044	0.0874811444764259	L1000	non_spherized	all_data
temozolomide	3	3.33 uM	0.103	0.0639104223280348	L1000	non_spherized	all_data
temsirolimus	3	3.33 uM	0.0	0.2435355209867402	L1000	non_spherized	all_data
teneligliptin	3	3.33 uM	0.198	0.0345444722731583	L1000	non_spherized	all_data
terbinafine	3	3.33 uM	0.034	0.1020277853618421	L1000	non_spherized	all_data
teroxirone	2	3.33 uM	0.202	0.0698447549781938	L1000	non_spherized	all_data
tesaglitazar	2	3.33 uM	0.151	0.0869757238577317	L1000	non_spherized	all_data
testosterone	3	3.33 uM	0.206	0.0331590393758954	L1000	non_spherized	all_data
tetrabenazine	2	3.33 uM	0.584	-0.0138188046656155	L1000	non_spherized	all_data
tetracaine	3	3.33 uM	0.026	0.1160390985792709	L1000	non_spherized	all_data
tetrindole	2	3.33 uM	0.067	0.1342371154402273	L1000	non_spherized	all_data
tg-100801	2	3.33 uM	0.083	0.1213513563978066	L1000	non_spherized	all_data
thalidomide	2	3.33 uM	0.04	0.1677078926921427	L1000	non_spherized	all_data
theophylline	3	3.33 uM	0.177	0.0397892525686171	L1000	non_spherized	all_data
thiocolchicoside	3	3.33 uM	0.035	0.1015020145670038	L1000	non_spherized	all_data
thioctic-acid	3	3.33 uM	0.02	0.1310335587592078	L1000	non_spherized	all_data
thioguanine	3	3.33 uM	0.01	0.1727495829202969	L1000	non_spherized	all_data
thiomersal	3	3.33 uM	0.0	0.3018416957098644	L1000	non_spherized	all_data
thioridazine	2	3.33 uM	0.176	0.0789613352997686	L1000	non_spherized	all_data
thiothixene	3	3.33 uM	0.009	0.1741664883330222	L1000	non_spherized	all_data
tiagabine	3	3.33 uM	0.069	0.0766503599442626	L1000	non_spherized	all_data
tiapride	3	3.33 uM	0.66	-0.023586974770619	L1000	non_spherized	all_data
tic10	3	3.33 uM	0.469	-0.0017590955167655	L1000	non_spherized	all_data
ticlopidine	3	3.33 uM	0.34	0.0141888386787246	L1000	non_spherized	all_data
tiludronate	3	3.33 uM	0.011	0.1659733851866607	L1000	non_spherized	all_data
timolol	3	3.33 uM	0.588	-0.0146114707555088	L1000	non_spherized	all_data
timonacic	3	3.33 uM	0.142	0.0494382007551059	L1000	non_spherized	all_data
tioconazole	3	3.33 uM	0.213	0.0318410813679572	L1000	non_spherized	all_data
tioguanine	2	3.33 uM	0.006	0.2713061417505428	L1000	non_spherized	all_data
tirasemtiv	3	3.33 uM	0.38	0.0098300323506545	L1000	non_spherized	all_data
tirofiban	3	3.33 uM	0.628	-0.0190825988599659	L1000	non_spherized	all_data
tivantinib	3	3.33 uM	0.0	0.2597179535077377	L1000	non_spherized	all_data
tivozanib	3	3.33 uM	0.043	0.0891515821957407	L1000	non_spherized	all_data
tizanidine	3	3.33 uM	0.113	0.05937693763645	L1000	non_spherized	all_data
tobramycin	3	3.33 uM	0.142	0.0488881997257881	L1000	non_spherized	all_data
tolazamide	3	3.33 uM	0.406	0.0055062246087667	L1000	non_spherized	all_data
tolbutamide	3	3.33 uM	0.304	0.0203439808613161	L1000	non_spherized	all_data
tolcapone	3	3.33 uM	0.116	0.0584549593772865	L1000	non_spherized	all_data
tolfenamic-acid	3	3.33 uM	0.086	0.0704608330112363	L1000	non_spherized	all_data
tolperisone	2	3.33 uM	0.139	0.0942895715602871	L1000	non_spherized	all_data
topiramate	2	3.33 uM	0.148	0.0901316207923949	L1000	non_spherized	all_data
torasemide	3	3.33 uM	0.025	0.1198650292513725	L1000	non_spherized	all_data
torcetrapib	3	3.33 uM	0.815	-0.0459648052749584	L1000	non_spherized	all_data
torcitabine	3	3.33 uM	0.245	0.0275101049870878	L1000	non_spherized	all_data
tosedostat	3	3.33 uM	0.014	0.1460400574246029	L1000	non_spherized	all_data
tozasertib	3	3.33 uM	0.014	0.1461523547225179	L1000	non_spherized	all_data
tracazolate	3	3.33 uM	0.09	0.0694351485555541	L1000	non_spherized	all_data
tramiprosate	3	3.33 uM	0.018	0.1325268425161708	L1000	non_spherized	all_data
tranilast	3	3.33 uM	0.263	0.0248575017184418	L1000	non_spherized	all_data
trapidil	3	3.33 uM	0.145	0.0476102080261792	L1000	non_spherized	all_data
travoprost	3	3.33 uM	0.038	0.0926482886113804	L1000	non_spherized	all_data
trazodone	3	3.33 uM	0.334	0.0153074537902725	L1000	non_spherized	all_data
triamcinolone	3	3.33 uM	0.0	0.2975654366010033	L1000	non_spherized	all_data
triamcinolone-acetonide	3	3.33 uM	0.0	0.2351826829934395	L1000	non_spherized	all_data
triamterene	3	3.33 uM	0.026	0.1151492292330546	L1000	non_spherized	all_data
triclabendazole	2	3.33 uM	0.123	0.1046703072371579	L1000	non_spherized	all_data
triflupromazine	3	3.33 uM	0.368	0.0113567893253955	L1000	non_spherized	all_data
trifluridine	3	3.33 uM	0.0	0.2567252962382483	L1000	non_spherized	all_data
trilostane	3	3.33 uM	0.116	0.058793565169394	L1000	non_spherized	all_data
trimetazidine	3	3.33 uM	0.042	0.0901127282990428	L1000	non_spherized	all_data
trimethoprim	2	3.33 uM	0.488	0.0062035838609383	L1000	non_spherized	all_data
triptorelin	2	3.33 uM	0.223	0.062888352221937	L1000	non_spherized	all_data
troglitazone	3	3.33 uM	0.137	0.0508523169725278	L1000	non_spherized	all_data
trovafloxacin	3	3.33 uM	0.155	0.0456529770445945	L1000	non_spherized	all_data
tyrphostin-1	3	3.33 uM	0.02	0.1295720544597174	L1000	non_spherized	all_data
uk-383367	3	3.33 uM	0.451	0.0004306118634904	L1000	non_spherized	all_data
ulipristal	2	3.33 uM	0.038	0.1725845304026614	L1000	non_spherized	all_data
umeclidinium	2	3.33 uM	0.118	0.1068135112454594	L1000	non_spherized	all_data
urapidil	3	3.33 uM	0.083	0.0722216959900157	L1000	non_spherized	all_data
ursodeoxycholyltaurine	3	3.33 uM	0.03	0.1069315757115431	L1000	non_spherized	all_data
ursolic-acid	2	3.33 uM	0.203	0.0689917102938254	L1000	non_spherized	all_data
valdecoxib	3	3.33 uM	0.228	0.0295447279691244	L1000	non_spherized	all_data
valproic-acid	3	3.33 uM	0.166	0.0438031451021595	L1000	non_spherized	all_data
valrubicin	3	3.33 uM	0.0	0.5459798793979541	L1000	non_spherized	all_data
valsartan	3	3.33 uM	0.34	0.0143753507860941	L1000	non_spherized	all_data
vandetanib	3	3.33 uM	0.025	0.1204322982287783	L1000	non_spherized	all_data
vanoxerine	3	3.33 uM	0.0	0.2333035253932409	L1000	non_spherized	all_data
vardenafil	3	3.33 uM	0.207	0.0327399472094126	L1000	non_spherized	all_data
varenicline	3	3.33 uM	0.142	0.0493108866880784	L1000	non_spherized	all_data
varespladib	2	3.33 uM	0.306	0.0427165954088098	L1000	non_spherized	all_data
