compound	no_of_compounds	well	dose_recode	median_score	p_value
cinepazide	2	L13	6	0.0342909762162146	0.315
cinnarizine	3	N01	6	0.0414893080552493	0.251
cinoxacin	3	K13	6	0.153267904811502	0.01
ciprofloxacin	3	C13	6	0.0619160636382458	0.082
cisapride	3	F01	6	0.1356231805910106	0.018
citalopram	3	C13	6	-0.0099994436862696	0.577
cladribine	2	K01	6	0.2624196468611495	0.019
clarithromycin	3	H07	6	-0.0284978342500309	0.793
clenbuterol	2	H01	6	0.0141063791371474	0.499
climbazole	3	A07	6	-0.0499868740622647	0.963
clinafloxacin	3	G07	6	-0.0429291781420287	0.878
clindamycin	3	F01	6	0.0459584845190872	0.21
clinofibrate	3	G19	6	0.0380179907898806	0.186
clioquinol	3	H01	6	0.1001296707337402	0.035
clobetasol	3	D13	6	0.3761581995327988	0.0
clofarabine	3	I19	6	0.3136842766489819	0.001
clofazimine	3	D01	6	0.0398785520731273	0.291
clofibric-acid	3	A19	6	-0.021200912149035	0.822
clofoctol	4	L19	6	-0.0235290821847762	0.868
clomethiazole	3	O07	6	0.0268695387244754	0.343
clomifene	3	E19	6	0.3943293407648351	0.0
clonazepam	3	D19	6	0.0618558874673284	0.081
clonidine	3	B19	6	0.1435552749984766	0.01
clotrimazole	3	B19	6	0.094297553879521	0.047
clozapine	3	A07	6	0.0888182299896468	0.095
co-102862	3	H13	6	0.0755484660278126	0.051
cobimetinib	4	O19	6	0.3119132624428196	0.0
colchicine	4	A19	6	0.2111227904173269	0.001
colforsin-daproate	3	D01	6	-0.0122221060647203	0.688
combretastatin-a-4	3	O07	6	0.3733670936616109	0.0
conivaptan	3	A13	6	0.0458609025746884	0.235
cordycepin	3	L07	6	0.0014204841851556	0.488
cp-945,598	3	F19	6	0.0890257992007367	0.065
cpi-1189	3	N13	6	0.006282545672911	0.474
cpi-613	2	K13	6	0.0020829687794403	0.461
cromoglicic-acid	3	L13	6	0.0100288613446276	0.388
ct-7758	3	P07	6	0.0688719794743861	0.108
cts-1027	3	P19	6	0.0669599322431354	0.184
curcumin	3	N13	6	0.0527675868433204	0.114
cx-4945	3	C07	6	0.1843879071155277	0.0
cx-5461	3	D13	6	0.7963092179580076	0.0
cx516	3	B07	6	0.0145472885592266	0.496
cyanocobalamin	2	P19	6	0.159205333268678	0.056
cyclizine	2	P07	6	0.0807813928273115	0.16
cyclobenzaprine	3	L07	6	0.0615964125448663	0.066
cyclosporin-a	3	N01	6	0.4292865267956511	0.0
cyproheptadine	3	H13	6	0.0235344721205186	0.271
cyproterone-acetate	2	H07	6	0.0266533810344857	0.34
cytarabine	3	M07	6	0.0129092160778603	0.312
cytisine	3	A07	6	0.1139047888682731	0.051
d-serine	3	M07	6	0.0522157057592699	0.104
dabigatran-etexilate	3	F13	6	0.1172314123272161	0.013
dabrafenib	3	I19	6	0.0608799821322528	0.112
dacarbazine	3	N01	6	0.0771527465229217	0.064
dacinostat	3	E13	6	0.6637840907591462	0.0
dacomitinib	3	F19	6	0.2415577427990767	0.001
danazol	3	A19	6	0.0824081042953953	0.124
danegaptide	3	N07	6	0.0279721114853072	0.287
dantrolene	3	C01	6	0.1466906414310642	0.016
danusertib	3	A07	6	0.3273523451557337	0.0
dapagliflozin	3	F13	6	0.0619364581996359	0.074
dapivirine	3	E01	6	0.2004648336162113	0.001
dapsone	3	F01	6	0.0159928809478453	0.46
darifenacin	3	F19	6	0.0519717182773007	0.16
darunavir	3	D13	6	-0.0435760281072315	0.904
dasabuvir	4	M01	6	0.0422101780815559	0.168
dasatinib	2	L13	6	0.1746919762716947	0.035
dazoxiben	3	G01	6	0.0570211606144252	0.197
decitabine	3	B19	6	0.1579954349265157	0.006
defactinib	3	N19	6	0.0796929157316701	0.068
deferasirox	3	M19	6	0.1296843388475141	0.015
deferiprone	3	K01	6	0.0422547534992632	0.246
deforolimus	3	E19	6	0.1436743762212713	0.003
dehydroepiandrosterone	2	E07	6	0.0067331030206918	0.458
delanzomib	3	L01	6	0.3694880969356707	0.0
delivert	2	D13	6	-0.015595898327093	0.645
deoxycholic-acid	3	P01	6	0.017726310911886	0.65
dequalinium	3	M01	6	0.2906859605019871	0.0
desmopressin-acetate	3	L19	6	-0.0346682955687335	0.811
dexamethasone	3	N01	6	0.2665269489169674	0.0
dexamethasone	3	F01	6	0.2665269489169674	0.0
dexfenfluramine	3	I07	6	-0.0412359761772471	0.882
dexloxiglumide	3	P01	6	0.0546025557649329	0.362
dexniguldipine	3	O19	6	0.0626611546868334	0.122
dextromethorphan	3	G07	6	0.105124861674457	0.016
diacerein	3	F19	6	0.0295288081918649	0.287
diazepam	3	E13	6	0.015001872888709	0.291
diazoxide	3	P19	6	0.1999521409847703	0.008
diclofenac	3	C07	6	0.028501139601786	0.267
diclofensine	3	M13	6	-0.0187506116263113	0.747
dicloxacillin	3	H01	6	0.0087028699472013	0.518
dicoumarol	3	G19	6	-0.0239244347240521	0.769
dideoxyadenosine	3	K13	6	-0.0009649295318467	0.443
dienogest	3	J01	6	0.0350484536550122	0.282
diethylcarbamazine	3	C07	6	0.0999578713248424	0.018
diethylstilbestrol	3	C13	6	-0.0173202647271221	0.65
diflunisal	3	G07	6	0.1376683129780743	0.006
dihydroergocristine	3	O13	6	0.0144553722531878	0.367
dihydroergotamine	3	N19	6	-0.00883672901122	0.631
dilazep	3	N19	6	0.0850468866226349	0.061
diltiazem	3	F13	6	0.1837617021708304	0.0
dimesna	2	O07	6	-0.0271617986154649	0.73
dimethyl-fumarate	3	A07	6	0.1207186311431172	0.04
diminazene-aceturate	3	C07	6	0.0400202773817526	0.182
dinaciclib	3	J01	6	0.7378664738411099	0.0
dinoprost	3	A07	6	0.1504616983981252	0.02
diosmin	3	E13	6	-0.0133271706616014	0.573
diphenidol	4	H07	6	0.0092660383482993	0.352
dipraglurant	3	I13	6	0.1105458207874722	0.029
dipyridamole	3	P13	6	0.109723814296295	0.019
disopyramide	3	M19	6	-0.010377482462182	0.676
disulfiram	3	E19	6	0.0364390592445976	0.223
dmp-777	3	L07	6	0.0770763205774822	0.046
docetaxel	3	H13	6	0.3503302398588283	0.0
dofequidar	3	N01	6	0.0729065275563813	0.074
dolutegravir	3	P07	6	0.1015759864484052	0.036
donepezil	3	L07	6	-0.0103669892112456	0.625
donitriptan	3	I13	6	0.0087462558226641	0.437
dopamine	3	O07	6	0.0764557047581571	0.071
doramapimod	2	C01	6	0.0873864723230015	0.215
dorzolamide	3	K13	6	0.0024009474820396	0.403
doxapram	3	F01	6	0.044255692655712	0.225
doxazosin	3	H07	6	0.1526227832841971	0.002
doxepin	3	N01	6	-0.001188909651203	0.627
doxifluridine	2	H19	6	0.0694988992904875	0.174
doxofylline	3	J07	6	0.1002447237750531	0.026
doxorubicin	3	L19	6	0.6512314173008387	0.0
doxycycline-hyclate	3	D07	6	0.1201644862277293	0.01
dpcpx	4	I01	6	-0.0343946610294527	0.984
dpi-201106	3	H19	6	0.0437299662031494	0.145
dronedarone	3	G01	6	0.3670501573645119	0.0
droperidol	3	J01	6	0.0353775094062149	0.281
drospirenone	4	E07	6	0.0057346432305112	0.412
du-728	3	E07	6	0.0511114319469787	0.113
duloxetine	3	L13	6	0.0590803269474707	0.105
dutasteride	3	L01	6	0.0468450158544966	0.185
e-2012	3	O13	6	0.1036750543284162	0.023
ebselen	3	L19	6	-0.014082806221975	0.651
econazole	3	D13	6	0.1794502367017779	0.004
edoxaban	3	K19	6	-0.025183536026669	0.814
edoxudine	3	E19	6	0.0982928616392652	0.018
efaproxiral	3	B07	6	0.0680310682252448	0.148
efavirenz	3	G19	6	0.0671699788384179	0.08
eflornithine	3	L19	6	-0.0009292912620197	0.521
elesclomol	3	O13	6	0.0883492990175359	0.042
ellagic-acid	3	P13	6	0.0561806194990135	0.112
emd-1214063	3	P07	6	0.2353724460375953	0.0
emd-53998	3	L01	6	-0.0261328349830181	0.76
emedastine	3	M13	6	0.0491584496877263	0.136
emtricitabine	3	O19	6	0.0108334485401904	0.474
enalapril	3	H01	6	0.0006619820194692	0.608
enoxacin	2	L19	6	0.0578328023162341	0.203
entecavir	3	C01	6	0.0084544293496516	0.603
entinostat	3	A19	6	0.6548543279247211	0.0
enzalutamide	3	I19	6	-0.0083963860642157	0.592
enzastaurin	2	P01	6	0.2387434578664661	0.027
eperezolid	3	H07	6	0.0750671205227015	0.041
epinastine	3	M07	6	0.1577172399594929	0.0
epinephrine	3	E01	6	0.0276310974562609	0.402
epirizole	3	E19	6	0.0054464345518104	0.47
epirubicin	3	E07	6	0.5801704630035436	0.0
epitiostanol	4	J19	6	0.0066206790712785	0.446
epothilone-b	3	C07	6	0.1983599544964527	0.0
equol	3	L01	6	0.1768233952821455	0.0
ercalcitriol	3	J19	6	0.0223144895500043	0.296
erlotinib	3	G01	6	0.1444356542868419	0.01
erteberel	3	B19	6	0.1798453396384249	0.004
erythromycin	3	C07	6	0.03785824935876	0.192
erythromycin	3	G07	6	0.03785824935876	0.177
escitalopram	3	H19	6	0.0804702742749239	0.041
esmolol	3	M13	6	0.0458597723759767	0.146
estramustine	3	H07	6	0.0835141378041865	0.031
estramustine-phosphate	4	A07	6	0.0255686134231993	0.417
estriol	3	P13	6	0.1879118606744904	0.001
estrone	3	C13	6	0.0405727449721713	0.161
etacrynic-acid	3	H07	6	0.0150806412454261	0.305
etanidazole	2	K13	6	-0.0678248580550154	0.892
etazolate	3	J01	6	0.0536394587494093	0.169
ethinyl-estradiol	4	K01	6	0.0183758477491949	0.439
ethylenediaminetetraacetic-acid	3	B07	6	0.0048738071161608	0.593
etizolam	3	D07	6	0.049392855605058	0.106
etodolac	3	J01	6	0.0307726727311971	0.314
etofylline-clofibrate	3	N13	6	-0.0137925206138316	0.692
etomidate	3	O13	6	0.0041550636900128	0.472
etomoxir	3	E13	6	0.0288689350267323	0.196
etoposide	3	P19	6	0.3999289246163204	0.0
etoricoxib	3	K01	6	0.0975500664566916	0.078
etravirine	3	I07	6	-0.0451103338951075	0.897
eugenol	3	M01	6	0.0080813901553764	0.537
everolimus	3	H01	6	0.4098096148769263	0.0
evp-6124	3	M01	6	0.1642484101586725	0.002
exalamide	3	C07	6	0.0675249757184094	0.076
exemestane	2	A19	6	-0.01901314759494	0.713
exherin	3	H13	6	0.0192643245019792	0.297
fadrozole	3	N13	6	-0.0347034065480435	0.853
famciclovir	3	B19	6	-0.0452600063269765	0.904
famotidine	3	D19	6	0.0679726010483113	0.066
faropenem	3	M01	6	0.0145956815856475	0.47
fasudil	3	L01	6	-0.0115684328635221	0.633
favipiravir	3	B19	6	0.0276100254474158	0.363
fdcyd	3	P01	6	0.3091474965768179	0.0
febuxostat	3	I13	6	0.0644604045847175	0.109
felbinac	3	P13	6	-0.0139530311451894	0.707
felodipine	3	G07	6	0.162283359380248	0.003
fenobam	3	O13	6	0.1029412826052358	0.024
fenoterol	3	I01	6	0.1370522493532451	0.024
fenticonazole	3	N19	6	0.0085785931121941	0.486
fexofenadine	3	L07	6	-0.0135912012518575	0.666
fiacitabine	3	L19	6	0.0069668509226648	0.437
fidarestat	3	G07	6	-0.0123069988952436	0.591
fidaxomicin	3	D13	6	0.0528291271492532	0.143
filgotinib	3	H13	6	0.0866294447453047	0.038
finasteride	3	A13	6	-0.0006778506053489	0.622
fipronil	3	O19	6	0.1261913701797904	0.023
firategrast	3	L01	6	0.0649852176767373	0.098
flavoxate	3	H13	6	-0.0459064660001364	0.89
flecainide	3	I01	6	0.0563962112990314	0.255
floxuridine	3	P13	6	0.3494183331432839	0.0
fluconazole	3	G19	6	0.0094941439464231	0.433
fludarabine-phosphate	3	K19	6	-0.0717601717011399	0.987
fludroxycortide	3	N07	6	0.2324116975562523	0.001
flumatinib	3	F01	6	0.237920405208645	0.0
flumazenil	3	M01	6	0.0220437849346431	0.401
fluocinonide	3	P07	6	0.3584107751669389	0.0
fluorometholone	3	G01	6	0.5382558930137101	0.0
fluorouracil	3	J19	6	0.3543325905892555	0.0
fluoxetine	3	A13	6	0.2115387446412857	0.0
fluphenazine	3	K19	6	0.3493030794423868	0.0
fluspirilene	2	L07	6	0.0901689626535757	0.116
flutamide	3	A19	6	0.0884640115061996	0.106
fluticasone	3	B19	6	0.3891660701724733	0.0
flutrimazole	4	B13	6	0.0880608529926017	0.021
fluvoxamine	3	H13	6	0.0757165817133915	0.05
folic-acid	3	O19	6	0.0274998600751832	0.326
fomepizole	3	F01	6	0.0447381973092188	0.221
fomocaine	3	B13	6	0.1014998686142847	0.031
foretinib	4	P19	6	0.4119266416388553	0.0
formestane	3	O13	6	0.07730814080772	0.052
formoterol	3	I13	6	0.1113328496739699	0.029
forskolin	3	J07	6	-0.0135072933611178	0.627
fosfomycin	2	I19	6	-0.0160865185551943	0.647
fostamatinib	3	D19	6	0.2125428575279752	0.0
fpl-62064	3	M07	6	0.0005545848774903	0.445
ftorafur	3	O07	6	0.0255265143684331	0.352
fulvestrant	4	O07	6	0.0134914469788483	0.416
fusidic-acid	3	L13	6	-0.0649685577162444	0.939
gabapentin	3	M19	6	0.0522117877302848	0.15
galeterone	3	A13	6	0.143480893599725	0.007
ganaxolone	3	H19	6	-0.0072212631973934	0.545
gatifloxacin	3	B07	6	0.0913260966948594	0.081
gdc-0068	3	I07	6	0.1934841421840226	0.002
gdc-0152	3	M01	6	0.0959024390059739	0.048
gdc-0199	3	G01	6	0.3164568100291942	0.0
gdc-0834	3	H07	6	0.1083643661006179	0.008
gefitinib	3	H13	6	0.0484358730439256	0.128
gemcitabine	3	N13	6	0.7348787829858726	0.0
gemfibrozil	3	M19	6	0.0847716404963962	0.056
gemifloxacin	3	H19	6	0.0776692646133015	0.042
genz-644282	3	E01	6	0.5369172265037304	0.0
gestrinone	3	P13	6	0.010250704951326	0.422
gimeracil	3	N13	6	0.0171641451096559	0.37
ginkgolide-b	3	F13	6	0.0309172703116836	0.204
glasdegib	3	L01	6	0.0492885766949772	0.174
gliclazide	3	P01	6	0.0702256103800084	0.248
glimepiride	3	K19	6	0.0783924464601772	0.108
glipizide	3	B13	6	0.1431171933586467	0.011
gliquidone	3	B13	6	0.0193185949897023	0.329
glycitein	3	M13	6	0.0854082304670004	0.04
glycopyrrolate	3	N19	6	0.1717044524169653	0.002
golvatinib	3	F13	6	0.4480504586516231	0.0
goserelin-acetate	3	L19	6	-0.0156845747649591	0.668
granisetron	3	M07	6	-0.0206019040457284	0.681
grazoprevir	3	N07	6	0.1021636668222201	0.028
griseofulvin	3	C01	6	0.1921234272206159	0.004
gsk1292263	2	G19	6	0.0730775927481457	0.16
gsk2110183	3	A07	6	0.4172116896118205	0.0
gsk256066	3	B19	6	0.0090547487202832	0.524
gsk2636771	2	K13	6	0.1574543314545131	0.055
guanabenz	3	E01	6	0.0616595486858122	0.191
guanadrel	3	J19	6	0.0740562679594598	0.073
guanethidine	3	D07	6	-0.0467627650332843	0.907
gw842166	3	B07	6	0.2498018513147813	0.0
halcinonide	3	C01	6	0.2215757640178122	0.001
haloperidol	3	N07	6	0.0874541502432653	0.045
hc-030031	3	G07	6	0.0508794637911491	0.115
hesperidin	3	F13	6	-0.0069375717112325	0.567
hexachlorophene	3	M19	6	0.4398674397595682	0.0
histamine	4	H13	6	-0.0123993097684729	0.663
homochlorcyclizine	3	J01	6	0.0309025288570793	0.311
homoharringtonine	2	L07	6	0.7532484099506672	0.0
honokiol	3	A19	6	0.0287717407086263	0.417
hydrocortisone	2	E19	6	0.2803463865150632	0.004
hydroxyurea	3	C13	6	0.0595596564291947	0.085
hymecromone	3	E13	6	-0.0162274596089707	0.607
hypericin	3	M13	6	0.0106857591220515	0.391
i-bet-762	3	A19	6	0.4687154781359138	0.0
ib-meca	3	B07	6	0.0992536874158403	0.072
ibrutinib	3	G19	6	0.2138983715715238	0.0
ibudilast	3	E07	6	0.0080942990387456	0.399
ibuprofen	3	L13	6	0.0363482845691767	0.19
ibutamoren	3	C01	6	0.0885176260108212	0.094
ici-162846	3	M13	6	0.001749319392261	0.52
ici-185,282	3	J01	6	0.1862279105764192	0.002
ici-192605	3	K19	6	0.014657922096541	0.468
idalopirdine	3	N19	6	0.0774605129223136	0.073
idelalisib	3	I01	6	0.0961104216371602	0.086
idoxuridin	3	M13	6	0.0842999809684417	0.04
ifosfamide	3	P01	6	0.0439398763627504	0.453
iguratimod	3	O19	6	0.2451409462743959	0.0
ilomastat	3	D01	6	0.0488549767455746	0.244
imatinib	3	A19	6	0.1304716644503294	0.036
imexon	3	N07	6	-0.0105790290541576	0.685
imiloxan	3	M01	6	-0.0178352452405184	0.773
imipramine	3	E01	6	-0.0432941149798635	0.919
imiquimod	3	E07	6	0.0488615433436213	0.127
indacaterol	3	E13	6	0.0935332834169737	0.027
indapamide	3	G01	6	0.0514380832380214	0.221
indibulin	3	G19	6	0.1419840591831738	0.006
indinavir	3	H07	6	-0.0412320178274872	0.893
indiplon	3	I01	6	0.064492764963343	0.205
indirubin	3	M07	6	0.1429145241611589	0.003
indobufen	3	E01	6	0.1047339132743862	0.068
indole	4	H19	6	-0.0355138102855439	0.915
indoprofen	3	O13	6	0.1855721268939205	0.001
indoramin	2	I19	6	0.09225607313172	0.14
ingenol-mebutate	3	D19	6	0.3338717697832261	0.0
iniparib	3	P01	6	0.0981241766647914	0.12
inosine	3	J19	6	0.0274154075489746	0.268
inositol	3	P01	6	0.278781303828534	0.002
iowh032	3	L19	6	-0.0144796463623984	0.652
ipratropium	3	L13	6	-0.1117176019689231	0.993
ipriflavone	3	E13	6	0.1374051215132652	0.003
irinotecan	3	C13	6	0.3770346743617309	0.0
isbufylline	3	I19	6	0.0005105569251379	0.503
isoconazole	3	E01	6	-0.0450848752995201	0.923
isofloxythepin	3	P07	6	0.1143359517062671	0.024
isosorbide	3	F01	6	-0.0131786802233266	0.731
isradipine	3	D01	6	0.0008444385735681	0.593
istaroxime	2	K13	6	0.5390861001806969	0.0
itopride	3	M07	6	-0.0167657561982206	0.632
ivabradine	3	B19	6	0.077612511282763	0.082
ivacaftor	3	F19	6	0.0354622211062071	0.244
ivermectin	3	J19	6	0.0598939862081217	0.114
ixabepilone	3	B07	6	0.3712011667933634	0.0
josamycin	3	D01	6	0.0107112210139417	0.514
kakonein	3	O19	6	0.0409783414169125	0.231
kbg	4	B19	6	-0.074925370631272	0.995
kd-023	3	L19	6	0.0418191516423634	0.172
kd025	3	C13	6	0.1820840684097174	0.001
ketoconazole	3	L19	6	0.1417782671955108	0.006
ketoprofen	3	O13	6	0.004992783318965	0.46
ketorolac	3	H07	6	0.1736057859452665	0.0
ketotifen	3	C13	6	0.0691268016112409	0.061
kpt-330	3	E13	6	0.6664869538180754	0.0
kw-2449	3	K19	6	0.4255448187402629	0.0
kw-2478	3	J01	6	0.446053215469751	0.0
kx2-391	3	F19	6	0.4698432450540614	0.0
l-citrulline	3	B19	6	0.1430913481186463	0.011
l-ergothioneine	3	P01	6	0.0484300512084219	0.414
l-name	3	G01	6	0.0634583314435082	0.169
labetalol	3	N13	6	-0.0359089889775316	0.862
lacitol	3	K13	6	0.0485464835511095	0.115
lacosamide	3	C01	6	0.152323792598413	0.014
lafutidine	3	P19	6	-0.0336222747745159	0.908
lamivudine	4	N07	6	0.0108668055203154	0.433
lamotrigine	2	E07	6	0.1139273685991117	0.058
lapatinib	3	D07	6	0.1567151964039475	0.002
lasalocid	3	P01	6	0.4907673866616012	0.0
latanoprost	3	N01	6	0.0186052426318387	0.427
lcl-161	3	D01	6	0.1185143059736893	0.029
ledipasvir	3	E19	6	0.1911327547650605	0.0
leflunomide	2	M19	6	0.0304213300612805	0.34
lenalidomide	3	N01	6	0.0546898905500603	0.159
lenvatinib	3	G01	6	0.0218435130630365	0.461
lerisetron	3	E13	6	0.009677592459698	0.345
lersivirine	4	P07	6	-0.0126740800060216	0.782
lestaurtinib	3	G01	6	0.6796990424547038	0.0
letermovir	3	L07	6	0.1243047587698207	0.008
levalbuterol	3	L07	6	-0.0297768844725457	0.82
levamisole	3	O19	6	-0.060764718743872	0.971
levcromakalim	3	G01	6	0.0115742787040784	0.543
levetiracetam	3	P07	6	-0.0228622799153612	0.795
levobunolol	3	C13	6	0.0727455149765565	0.056
levocabastine	3	H19	6	-0.0009833005358561	0.475
levocetirizine	3	O19	6	0.0762814223622516	0.086
levofloxacin	3	H19	6	0.1048218935439446	0.015
levomequitazine	3	N01	6	0.1732677686722237	0.002
levonorgestrel	3	G01	6	0.1477403713640964	0.01
levosimendan	4	N13	6	0.0277213763888611	0.219
levothyroxine	3	H01	6	0.0757922718089338	0.088
lgx818	2	A19	6	0.2826293664012982	0.018
licochalcone-a	3	D07	6	0.1839018272984523	0.001
lidamidine	3	D19	6	-0.0172882070955869	0.64
lidocaine	3	F13	6	0.0457806185831116	0.12
lidoflazine	3	H01	6	0.1996095945851978	0.0
linezolid	2	M19	6	0.0873358520883765	0.132
linifanib	3	N13	6	0.0329363720233439	0.23
linopirdine	3	K13	6	-0.01414300193633	0.565
linsidomine	3	P07	6	0.1979557018966034	0.0
linsitinib	3	F13	6	0.1634410164884831	0.001
liranaftate	3	N19	6	0.2264075046914793	0.0
lisinopril	3	A13	6	0.0308834450958959	0.336
lisofylline	3	E13	6	0.0098827588649461	0.343
lobenzarit	3	B13	6	-0.0263302574367992	0.734
lodoxamide	3	K13	6	-0.0089479009041055	0.514
lofexidine	3	M07	6	-0.0042185884916997	0.502
lomeguatrib	3	H07	6	-0.0037848343220039	0.517
lomerizine	3	F13	6	0.0198140364664676	0.29
lomitapide	3	C13	6	0.0734988439480435	0.054
lonafarnib	3	P13	6	0.1400795712405949	0.001
lonidamine	2	N07	6	-0.0082562224750919	0.636
loperamide	3	O13	6	0.141898923668097	0.009
lopinavir	3	P07	6	0.1104527908007636	0.024
loratadine	3	G07	6	0.0176496967623683	0.291
lorazepam	3	B07	6	0.084427622411375	0.09
lorcaserin	3	K13	6	0.1060714174888844	0.029
lorglumide	3	F13	6	-0.015676560192216	0.644
losmapimod	3	D01	6	0.0645950425776267	0.15
loxoprofen	3	N07	6	-0.0013817585387155	0.583
lucitanib	3	B13	6	0.0480453856346755	0.147
luliconazole	3	L07	6	0.0151600557944746	0.333
lupanine	3	D01	6	0.0178060408932647	0.454
lurasidone	3	A13	6	0.0702151670206708	0.103
lx1031	3	D19	6	-0.075467083686859	0.985
ly215490	3	P07	6	0.1250894524190703	0.019
ly2228820	3	G01	6	0.1247395152652513	0.028
ly2334737	3	D19	6	0.0886419998674629	0.034
ly2784544	3	M19	6	0.217148180702907	0.0
ly2811376	3	F13	6	0.0702285333140067	0.058
ly2874455	3	J07	6	0.682672655541704	0.0
ly2886721	3	N13	6	-0.0461869255327536	0.91
macitentan	2	P01	6	0.020495660128541	0.614
malotilate	3	P13	6	0.0531445933812218	0.118
manumycin-a	3	M07	6	0.1881189632607789	0.0
maprotiline	3	N19	6	0.0951708509220866	0.043
maraviroc	3	C01	6	0.0217689266507731	0.497
maribavir	3	G07	6	0.0679868909592148	0.065
marimastat	3	F13	6	0.0477298468056229	0.115
masitinib	3	N07	6	0.1566170317027455	0.001
masoprocol	2	G01	6	0.0161001399118956	0.538
maxacalcitol	3	D01	6	0.1539607240362112	0.009
mazindol	3	D13	6	0.0996563753895354	0.042
mbx-2982	3	L07	6	0.3527703266737719	0.0
mcpp	2	G07	6	0.1135299165656161	0.079
mebendazole	3	I01	6	0.1586024854092758	0.014
mecamylamine	3	E01	6	0.1008714442764073	0.077
meclofenamic-acid	3	P01	6	0.082999166431803	0.2
meclozine	3	E01	6	0.0318577581063469	0.373
medroxyprogesterone-acetate	3	P07	6	0.1738412678941601	0.001
medrysone	3	F01	6	0.320394685052943	0.0
meglitinide	3	B19	6	0.0625850555614031	0.125
meisoindigo	3	K01	6	0.1963814873539013	0.013
mek162	3	E13	6	0.4740224631112469	0.0
melatonin	3	J07	6	-0.0401477732562071	0.875
meloxicam	3	C01	6	0.0445912059812922	0.283
melperone	3	C13	6	-0.0608500761227607	0.947
menadione	2	M07	6	0.4986877520218734	0.0
mepacrine	3	L01	6	0.2520492293665228	0.0
mepazine	3	H01	6	0.0926319778987512	0.04
mephentermine	3	O07	6	0.0325954128754881	0.287
mepivacaine	4	P01	6	0.0744280641952537	0.186
mepyramine	2	I13	6	-0.0212589704354714	0.703
merbarone	3	I19	6	-0.0402197310859386	0.855
mericitabine	3	G07	6	0.3645993790213865	0.0
merimepodib	3	H07	6	0.2458997541451225	0.0
mestranol	3	K19	6	0.0838514084571284	0.094
mesulergine	3	C07	6	0.0459067944636953	0.152
metamizole	2	J07	6	0.0116574911797275	0.418
metatinib	3	P13	6	0.1502263041507308	0.001
metenkephalin	3	N07	6	0.0150657946809	0.391
metergoline	3	I19	6	0.189044697311329	0.003
metformin	2	P13	6	0.0309591632756151	0.331
methazolamide	3	G19	6	0.127631475199178	0.011
methimazole	3	J19	6	0.073463873659359	0.073
methiopril	3	K13	6	0.0386666068328278	0.154
methocarbamol	3	C01	6	0.089677465884257	0.088
methoxsalen	3	E19	6	0.0060594844944214	0.467
methyldopa	3	M19	6	0.0186325934313629	0.381
methylnaltrexone	3	J01	6	0.1488428340770518	0.009
methylprednisolone	3	H01	6	0.5634395887653342	0.0
metixene	3	I01	6	0.138432027307208	0.021
metoclopramide	3	I19	6	0.0107312244252871	0.435
metolazone	3	M13	6	-0.0389739627286649	0.885
metoprolol	3	A13	6	0.0409544339222132	0.264
mf-101	3	H01	6	0.0018677566300124	0.592
mianserin	3	C07	6	-0.0065290072299214	0.606
mibampator	3	N01	6	0.0943993319434186	0.03
mibefradil	3	I07	6	0.2782636551026606	0.0
miconazole	2	E19	6	0.0052162343044606	0.494
midodrine	3	O07	6	0.0389916592655461	0.243
